title,score,developer,publisher,rom_name,size,running_total
Tony Hawk's Pro Skater 3,8.7,Neversoft Entertainment,Activision,Tony Hawk's Pro Skater 3 (USA) (Rev 1).iso,3.0 GiB,271.7 GiB
Valkyrie Profile 2: Silmeria,8.7,Tri-Ace,Square Enix,Valkyrie Profile 2 - Silmeria (USA).iso,4.3 GiB,276.1 GiB
World Series Baseball 2K3,8.7,Blue Shift,Sega,World Series Baseball 2K3 (USA).iso,1.5 GiB,277.6 GiB
WWE SmackDown! Here Comes the Pain,8.7,Yuke's,THQ,WWE SmackDown! Here Comes the Pain (USA).iso,4.2 GiB,281.8 GiB
Ace Combat 04: Shattered Skies,8.7,Project Aces ,Namco,Ace Combat 04 - Shattered Skies (USA).iso,3.3 GiB,285.1 GiB
Midnight Club 3: DUB Edition,8.7,Rockstar San Diego,Rockstar Games,Midnight Club 3 - DUB Edition (USA) (v2.00).iso,4.3 GiB,289.4 GiB
NBA Street V3,8.7,EA Canada,EA Sports Big,NBA Street V3 (USA).iso,4.4 GiB,293.8 GiB
Need for Speed: Hot Pursuit 2,8.7,EA Black Box,Electronic Arts,Need for Speed - Hot Pursuit 2 (USA).iso,2.9 GiB,296.7 GiB
Half-Life,8.6,Valve Software,Sierra Entertainment,Half-Life (USA).bin,600.2 MiB,297.3 GiB
Katamari Damacy,8.6,Now Production,Namco,Katamari Damacy (USA).iso,2.9 GiB,300.2 GiB
Sly Cooper and the Thievius Raccoonus,8.6,Sucker Punch,SCEA,Sly Cooper and the Thievius Raccoonus (USA).iso,2.6 GiB,302.8 GiB
We Love Katamari,8.6,Now Production,Namco,We Love Katamari (USA).iso,3.3 GiB,306.1 GiB
Jak 3,8.6,Naughty Dog,SCEA,"Jak 3 (USA) (En,Fr,De,Es,It,Pt,Ru).iso",4.2 GiB,310.3 GiB
Madden NFL 06,8.6,EA Tiburon,EA Sports,Madden NFL 06 (USA).iso,3.2 GiB,313.5 GiB
Sly 3: Honor Among Thieves,8.6,Sucker Punch,SCEA,Sly 3 - Honor Among Thieves (USA).iso,3.3 GiB,316.8 GiB
Ben 10 Ultimate Alien: Cosmic Destruction,8.6,Papaya Studio,D3Publisher,Ben 10 - Ultimate Alien - Cosmic Destruction (USA).iso,4.1 GiB,320.9 GiB
DOA2: Hardcore,8.6,Team Ninja,Tecmo,"DOA2 - Hardcore (USA) (En,Ja,Fr,De,Es,It).iso",4.4 GiB,325.3 GiB
ESPN College Hoops 2K5,8.6,Visual Concepts,Sega,ESPN College Hoops 2K5 (USA).iso,4.0 GiB,329.3 GiB
ESPN NHL 2K5,8.6,Kush Games,Sega,ESPN NHL 2K5 (USA).iso,4.1 GiB,333.4 GiB
