title,score,developer,publisher,rom_name,size,running_total
Knights in the Nightmare,6.9,Sting,Atlus,Knights in the Nightmare (USA).iso,485.5 MiB,282.8 GiB
Major League Baseball 2K6,6.9,Kush Games,2K Sports,Major League Baseball 2K6 (USA) (v1.01).iso,1.5 GiB,284.3 GiB
MotoGP (2006),6.9,Namco Bandai Games,Namco Bandai Games,"MotoGP (Europe) (En,Fr,De,It,Nl).iso",402.8 MiB,284.7 GiB
Myst (1995),6.9,Hoplite Research,Empire Interactive,Myst (USA) (PSP) (PSN).iso,835.5 MiB,285.5 GiB
NBA 10 The Inside,6.9,SCEA San Diego Studios,SCEA,NBA 10 - The Inside (USA).iso,1.0 GiB,286.5 GiB
NBA Ballers: Rebound,6.9,Backbone Entertainment,Midway,NBA Ballers Rebound (USA) (v1.05).iso,846.9 MiB,287.4 GiB
PQ: Practical Intelligence Quotient,6.9,Now Production,D3Publisher,PQ - Practical Intelligence Quotient (USA) (v1.01).iso,170.4 MiB,287.5 GiB
R-Type Command,6.9,Irem,Atlus,R-Type Command (USA).iso,318.1 MiB,287.8 GiB
Sky Force,6.9,Infinite Dreams,Infinite Dreams,Sky Force (USA) (minis) (PSN).iso,143.7 MiB,288.0 GiB
Untold Legends: The Warrior's Code,6.9,Sony Online Entertainment,Sony Online Entertainment,Untold Legends - The Warrior's Code (USA) (v1.02).iso,1004.9 MiB,289.0 GiB
Crash Tag Team Racing,6.8,Radical Entertainment,VU Games,Crash Tag Team Racing (USA) (v1.01).iso,1.4 GiB,290.4 GiB
Fate/Extra,6.8,Imageepoch,Aksys Games,Fate-Extra (USA).iso,1.2 GiB,291.6 GiB
Gladiator Begins,6.8,Goshow,Aksys Games,Gladiator Begins (USA).iso,452.7 MiB,292.0 GiB
Need for Speed: Shift,6.8,Slightly Mad Studios,EA Games,"Need for Speed - Shift (USA) (En,Fr,Es).iso",1.7 GiB,293.7 GiB
Sonic Rivals 2,6.8,Backbone Entertainment,Sega,Sonic Rivals 2 (USA) (v1.01).iso,492.0 MiB,294.2 GiB
Warriors Orochi 2,6.8,Omega Force,Koei,"Warriors Orochi 2 (USA) (En,Fr) (v1.02).iso",1.7 GiB,295.9 GiB
Wild ARMs XF,6.8,Media.Vision,XSEED Games,Wild Arms XF (USA).iso,1.6 GiB,297.4 GiB
Yu-Gi-Oh! GX Tag Force 2,6.8,Konami,Konami,Yu-Gi-Oh! GX - Tag Force 2 (USA) (v1.02).iso,1.7 GiB,299.1 GiB
Medal of Honor Heroes 2,6.8,EA Canada,Electronic Arts,Medal of Honor - Heroes 2 (USA).iso,1.1 GiB,300.3 GiB
Bloons,6.8,Bloober Team,Hands-On Mobile,Bloons (USA) (minis) (PSN).iso,131.5 MiB,300.4 GiB
BreakQuest: Extra Evolution,6.8,Beatshapers,Beatshapers,BreakQuest - Extra Evolution (USA) (minis) (PSN).iso,181.8 MiB,300.6 GiB
Buzz! Master Quiz,6.8,Relentless Software,SCEA,Buzz! Master Quiz (USA).iso,864.4 MiB,301.4 GiB
Crash of the Titans,6.8,Radical Entertainment,Sierra Entertainment,Crash of the Titans (USA) (v1.01).iso,779.3 MiB,302.2 GiB
Everyday Shooter,6.8,Backbone Entertainment,SCEA,Everyday Shooter (USA) (PSP) (PSN).iso,160.2 MiB,302.3 GiB
Fighting Fantasy: The Warlock of Firetop Mountain (2011),6.8,Laughing Jackal,Laughing Jackal,Fighting Fantasy - The Warlock of Firetop Mountain (USA) (minis) (PSN).iso,151.8 MiB,302.5 GiB
Hysteria Project,6.8,Bulkypix,Sanuk Games,Hysteria Project (USA) (minis) (PSN).iso,188.3 MiB,302.7 GiB
Madden NFL 09,6.8,EA Tiburon,Electronic Arts,Madden NFL 09 (USA).iso,1.3 GiB,303.9 GiB
MX vs. ATV Unleashed,6.8,Rainbow Studios,THQ,MX vs. ATV Untamed (USA).iso,290.2 MiB,304.2 GiB
NBA 07,6.8,SCEA,SCEA,NBA 07 (USA).iso,595.0 MiB,304.8 GiB
NFL Street 3,6.8,EA Tiburon,EA Sports,NFL Street 3 (USA).iso,859.9 MiB,305.6 GiB
Puyo Pop Fever,6.8,Sonic Team,Atlus,Puyo Pop Fever (Europe) (v1.01).iso,174.4 MiB,305.8 GiB
Smash Court Tennis 3,6.8,Bandai Namco Games,Atari SA,Smash Court Tennis 3 (USA).iso,1.4 GiB,307.2 GiB
SNK Arcade Classics Vol. 1,6.8,SNK Playmore,SNK Playmore,SNK Arcade Classics Vol. 1 (USA) (v1.02).iso,1.3 GiB,308.5 GiB
Tenchu: Shadow Assassins,6.8,Acquire,Ubisoft,Tenchu - Shadow Assassins (USA) (v1.01).iso,776.2 MiB,309.2 GiB
UEFA EURO 2008,6.8,EA Canada,Electronic Arts,UEFA Euro 2008 (USA) (v1.01).iso,1.4 GiB,310.6 GiB
World Poker Tour (2005),6.8,Coresoft,2K Sports,World Poker Tour (USA) (v1.06).iso,579.7 MiB,311.2 GiB
X-MEN ORIGINS: WOLVERINE,6.8,Raven Software,Activision,,,
Zombie Tycoon,6.8,Frima Studio,Frima Studio,Zombie Tycoon (USA) (v3) (minis) (PSN).iso,190.0 MiB,311.4 GiB
Elminage Original,6.8,Starfish SD,UFO Interactive,Elminage Original (USA) (PSP) (PSN).iso,541.8 MiB,311.9 GiB
Hot Shots Golf: Open Tee,6.8,Clap Hanz,SCEA,Hot Shots Golf - Open Tee (USA) (v2.00).iso,438.4 MiB,312.3 GiB
The Sims 2: Castaway,6.8,Maxis,Electronic Arts,"Sims 2, The - Castaway (USA) (En,Fr,De,Es,It,Nl,Pt).iso",986.2 MiB,313.3 GiB
Atari Classics Evolved,6.7,Stainless Games,Atari SA,Atari Classics Evolved (USA) (v1.02).iso,80.1 MiB,313.4 GiB
Bust-A-Move Deluxe,6.7,Taito Corporation,Majesco,Bust-A-Move - Deluxe (USA).iso,67.0 MiB,313.4 GiB
Call of Duty 3,6.7,Treyarch,Activision,Tales of Destiny 2 (Japan).iso,1.3 GiB,314.7 GiB
Dead to Rights: Reckoning,6.7,Rebellion,Namco,Dead to Rights - Reckoning (USA).iso,184.2 MiB,314.9 GiB
I Must Run!,6.7,Gamelion Studios,Gamelion Studios,I Must Run! (USA) (minis) (PSN).iso,113.7 MiB,315.0 GiB
Metal Gear Solid: Portable Ops Plus,6.7,Kojima Productions,Konami,Metal Gear Solid - Portable Ops Plus (USA) (v1.01).iso,1.2 GiB,316.2 GiB
MTX Mototrax,6.7,Left Field Productions,Activision,MTX Mototrax (USA).iso,1018.4 MiB,317.2 GiB
MVP Baseball,6.7,EA Canada,Electronic Arts,MVP Baseball (USA) (v1.02).iso,1.3 GiB,318.5 GiB
Naruto Shippuden: Ultimate Ninja Impact,6.7,Racjin,Namco Bandai Games,"Naruto Shippuden - Ultimate Ninja Impact (USA) (En,Fr,Es).iso",1013.7 MiB,319.5 GiB
Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress,6.7,CyberConnect2,Namco Bandai Games,Naruto - Ultimate Ninja Heroes 2 - The Phantom Fortress (USA).iso,1.1 GiB,320.6 GiB
Pilot Academy,6.7,Kuju Entertainment,Marvelous Entertainment,"Pilot Academy (Europe) (En,Ja,Fr,De,Es,It) (v1.01).iso",313.1 MiB,320.9 GiB
Shadow of Destiny,6.7,KCET,Konami,Shadow of Destiny (USA).iso,1.0 GiB,321.9 GiB
The Bigs 2,6.7,Blue Castle Games,2K Sports,"Bigs 2, The (USA).iso",742.9 MiB,322.7 GiB
The Simpsons Game,6.7,EA Redwood Shores,EA Games,"Simpsons Game, The (USA).iso",729.4 MiB,323.4 GiB
WRC: FIA World Rally Championship (2006),6.7,Traveller's Tales,Namco Bandai Games,WRC - FIA World Rally Championship (USA) (v1.01).iso,1.2 GiB,324.6 GiB
Aliens vs. Predator: Requiem,6.7,Rebellion,Sierra Entertainment,Aliens vs. Predator - Requiem (USA).iso,378.1 MiB,325.0 GiB
Monster Hunter Freedom,6.7,Capcom,Capcom,Monster Hunter Freedom (USA) (v1.01).iso,706.9 MiB,325.7 GiB
Tales of the World: Radiant Mythology,6.7,Alfa System,Namco Bandai Games,Tales of the World - Radiant Mythology (USA).iso,419.3 MiB,326.1 GiB
The 3rd Birthday,6.7,HexaDrive,Square Enix,"3rd Birthday, The (USA).iso",1.4 GiB,327.4 GiB
The Eye of Judgment: Legends,6.7,SCEJ,SCEA,"Eye of Judgment, The - Legends (USA) (PSP) (PSN).iso",853.5 MiB,328.3 GiB
The Godfather: Mob Wars,6.7,Page 44 Studios,Electronic Arts,"Godfather, The - Mob Wars (USA).iso",1.3 GiB,329.6 GiB
The Legend of Heroes II: Prophecy of the Moonlight Witch,6.7,Microvision,Namco Bandai Games,"Legend of Heroes II, The - Prophecy of the Moonlight Witch (USA).iso",1.7 GiB,331.2 GiB
Valhalla Knights,6.7,K2 LLC,XSEED Games,Valhalla Knights (USA) (v1.01).iso,630.3 MiB,331.8 GiB
Armored Core: Formula Front - Extreme Battle,6.6,From Software,Agetec,Armored Core - Formula Front - Extreme Battle (USA) (v1.02).iso,777.1 MiB,332.6 GiB
Assassin's Creed: Bloodlines,6.6,Griptonite Games,Ubisoft,"Assassin's Creed - Bloodlines (USA) (En,Fr,De,Es,It).iso",772.1 MiB,333.4 GiB
Cabela's North American Adventures,6.6,FUN Labs,Activision,Cabela's North American Adventures (USA).iso,817.5 MiB,334.1 GiB
Disney/Pixar Ratatouille,6.6,Asobo Studio,THQ,Disney-Pixar Ratatouille (Denmark).iso,864.4 MiB,335.0 GiB
FIFA Street 2,6.6,EA Canada,EA Sports Big,FIFA Street 2 (USA) (v1.01).iso,861.1 MiB,335.8 GiB
Football Manager Handheld 2012,6.6,Sega,Sega,"Football Manager Handheld 2012 (Europe) (En,Fr,Es,It).iso",206.8 MiB,336.0 GiB
Frogger Helmet Chaos,6.6,Konami Computer Entertainment Hawaii,Konami,Frogger - Helmet Chaos (USA).iso,431.6 MiB,336.5 GiB
Monster Kingdom: Jewel Summoner,6.6,Gaia (Sony),Atlus,Monster Kingdom - Jewel Summoner (USA).iso,507.1 MiB,337.0 GiB
NASCAR (2006),6.6,EA Tiburon,EA Sports,NASCAR (USA) (v1.01).iso,703.8 MiB,337.6 GiB
NBA 2K13,6.6,Visual Concepts,2K Sports,NBA 2K13 (USA).iso,1.6 GiB,339.3 GiB
Neopets Petpet Adventures: The Wand of Wishing,6.6,SCEA,SCEA,Neopets - Petpet Adventures - The Wand of Wishing (USA).iso,823.3 MiB,340.1 GiB
Spectral Souls: Resurrection of the Ethereal Empires,6.6,Idea Factory,NIS America,Spectral Souls - Resurrection of the Ethereal Empires (USA).iso,1.1 GiB,341.2 GiB
Supermarket Mania,6.6,G5 Entertainment,G5 Entertainment,Supermarket Mania (USA) (minis) (PSN).iso,141.2 MiB,341.3 GiB
Vempire,6.6,impressionware,impressionware,Vempire (USA) (minis) (PSN).iso,136.8 MiB,341.5 GiB
Yu-Gi-Oh! GX Tag Force,6.6,Konami,Konami,Yu-Gi-Oh! GX - Tag Force (USA) (v1.03).iso,669.2 MiB,342.1 GiB
Adventures to Go!,6.5,Global A,Natsume,Adventures to Go! (USA) (v1.02).iso,168.0 MiB,342.3 GiB
Split/Second,6.5,Black Rock Studio,Disney Interactive Studios,"Split-Second (USA) (En,Fr,Es).iso",1.5 GiB,343.8 GiB
Capcom Puzzle World,6.5,Capcom,Capcom,Capcom Puzzle World (USA) (v1.02).iso,489.3 MiB,344.3 GiB
Fighting Fantasy: Talisman of Death,6.5,Laughing Jackal,SCEA,Fighting Fantasy - Talisman of Death (USA) (minis) (PSN).iso,150.9 MiB,344.4 GiB
Gretzky NHL 06,6.5,Page 44 Studios,SCEA,Gretzky NHL 06 (USA) (v1.02).iso,834.3 MiB,345.2 GiB
Halfbrick Rocket Racing,6.5,Halfbrick Studios,Halfbrick Studios,Rocket Racing (USA) (PSN).iso,178.7 MiB,345.4 GiB
Harvest Moon: Boy & Girl,6.5,Marvelous Entertainment,Natsume,Harvest Moon - Boy & Girl (USA).iso,325.7 MiB,345.7 GiB
Juiced: Eliminator,6.5,Juice Games,THQ,Juiced Eliminator (USA).iso,1.2 GiB,346.9 GiB
Naruto: Ultimate Ninja Heroes,6.5,CyberConnect2,Namco Bandai Games,Naruto - Ultimate Ninja Heroes (USA).iso,242.3 MiB,347.1 GiB
No Gravity: The Plague Of Mind,6.5,Realtech VR,Anozor SARL,No Gravity - The Plague of Mind (USA) (PSP) (PSN).iso,165.6 MiB,347.3 GiB
Persona 2: Innocent Sin,6.5,ITL,Atlus,Persona 2 - Tsumi - Innocent Sin (Japan).iso,1.0 GiB,348.3 GiB
Puzzle Guzzle,6.5,Irem,Agetec,Puzzle Guzzle (USA) (v1.02).iso,117.5 MiB,348.5 GiB
Spider-Man: Web of Shadows,6.5,Shaba Games,Activision,"Spider-Man - Web of Shadows (USA) (En,Fr) (v1.01).iso",416.6 MiB,348.9 GiB
Unchained Blades,6.5,FuRyu,XSEED Games,Unchained Blades (USA) (PSN).iso,504.0 MiB,349.4 GiB
World Championship Poker 2: Featuring Howard Lederer,6.5,Point of View,Crave,World Championship Poker 2 featuring Howard Lederer (USA) (v1.01).iso,197.5 MiB,349.6 GiB
Tom Clancy's Rainbow Six: Vegas,6.5,Ubisoft Montreal,Ubisoft,"Tom Clancy's Rainbow Six - Vegas (USA) (En,Fr,Es) (v1.02).iso",812.8 MiB,350.3 GiB
Dungeons & Dragons Tactics,6.4,Kuju Entertainment,Atari SA,Dungeons & Dragons Tactics (USA) (v1.01).iso,462.4 MiB,350.8 GiB
Final Fantasy II,6.4,TOSE,Square Enix,"Final Fantasy II (Japan, Asia) (En,Ja).iso",274.0 MiB,351.1 GiB
Rocky Balboa,6.4,Ubisoft,Ubisoft,Rocky Balboa (USA) (v1.02).iso,864.3 MiB,351.9 GiB
Chessmaster: Grandmaster Edition,6.4,Ubisoft,Ubisoft,,,
Disney*Pixar WALL-E,6.4,Heavy Iron Studios,THQ,"Disney-Pixar WALL-E (United Arab Emirates) (En,Ar).iso",826.8 MiB,352.7 GiB
Driver '76,6.4,Sumo Digital,Ubisoft,Driver 76 (USA).iso,1.0 GiB,353.8 GiB
Hot Brain,6.4,Creat Studios,Midway,"Hot Brain (USA) (En,Fr,De,Es,It).iso",522.4 MiB,354.3 GiB
LEGO Harry Potter: Years 1-4,6.4,Traveller's Tales,Warner Bros. Interactive Entertainment,LEGO Harry Potter - Years 1-4 (USA).iso,1.3 GiB,355.6 GiB
NBA Live 07,6.4,EA Sports,EA Sports,NBA Live 07 (USA) (v1.01).iso,1.4 GiB,357.0 GiB
NBA Live 10,6.4,EA Canada,EA Sports,NBA Live 10 (USA) (v1.01).iso,1.6 GiB,358.6 GiB
Samurai Warriors: State of War,6.4,Omega Force,Koei,Samurai Warriors - State of War (USA) (v1.01).iso,312.4 MiB,358.9 GiB
Spider-Man: Friend or Foe,6.4,Next Level Games,Activision,Spider-Man - Friend or Foe (USA).iso,552.0 MiB,359.4 GiB
Star Trek: Tactical Assault,6.4,Quicksilver Software,Bethesda Softworks,Star Trek - Tactical Assault (USA) (v1.01).iso,243.4 MiB,359.7 GiB
