title,score,developer,publisher,rom_name,size,running_total
DreamWorks Over the Hedge (2006),4.9,Vicarious Visions,Activision,Over the Hedge (USA).gba,8.0 MiB,4.3 GiB
"Ed, Edd n Eddy: Jawbreakers!",4.9,Climax Studios,Bam Entertainment,"Ed, Edd n Eddy - Jawbreakers! (USA) (Rev 1).gba",4.0 MiB,4.3 GiB
NBA Jam 2002,4.9,DC Studios,Acclaim,"NBA Jam 2002 (USA, Europe).gba",4.0 MiB,4.3 GiB
Pirates of the Caribbean: The Curse of the Black Pearl,4.9,Pocket Studios,TDK Mediactive,"Pirates of the Caribbean - The Curse of the Black Pearl (USA) (En,Fr,De,Es,It).gba",8.0 MiB,4.3 GiB
Power Rangers: Dino Thunder,4.9,Pacific Coast Power & Light,THQ,"Power Rangers - Dino Thunder (USA, Europe).gba",4.0 MiB,4.4 GiB
Smuggler's Run,4.9,Angel Studios,Rockstar Games,Smuggler's Run (USA).gba,8.0 MiB,4.4 GiB
Texas Hold 'Em Poker DS,4.9,Skyworks Technologies,Majesco,Texas Hold 'em Poker (USA).gba,4.0 MiB,4.4 GiB
The Legend of Spyro: A New Beginning (2006),4.8,Krome Studios,Sierra Entertainment,"Legend of Spyro, The - A New Beginning (USA).gba",16.0 MiB,4.4 GiB
Crazy Taxi: Catch a Ride,4.8,Graphic State,THQ,Crazy Taxi - Catch a Ride (USA).gba,8.0 MiB,4.4 GiB
Dogz,4.8,MTO,Ubisoft,Dogz (USA).gba,8.0 MiB,4.4 GiB
Midway's Greatest Arcade Hits,4.8,Midway,Midway,"Midway's Greatest Arcade Hits (USA, Europe).gba",4.0 MiB,4.4 GiB
Popeye: Rush for Spinach,4.8,Magic Pockets,Namco,"Popeye - Rush for Spinach (USA, Europe) (En,Fr,De,Es,It).gba",4.0 MiB,4.4 GiB
Scooby-Doo! Unmasked (2005),4.8,Artificial Mind and Movement,THQ,"Scooby-Doo! - Unmasked (USA) (En,Fr).gba",8.0 MiB,4.4 GiB
Yu Yu Hakusho - Ghost Files: Spirit Detective,4.8,Sensory Sweep,Atari SA,Yu Yu Hakusho - Ghostfiles - Spirit Detective (USA).gba,8.0 MiB,4.4 GiB
Barbie Software: Groovy Games,4.7,Digital Illusions,VU Games,Barbie Software - Groovy Games (USA).gba,4.0 MiB,4.4 GiB
Disney's Herbie: Fully Loaded,4.7,Climax Studios,Buena Vista Interactive,Herbie - Fully Loaded (USA).gba,8.0 MiB,4.4 GiB
Ice Age,4.7,Artificial Mind and Movement,Ubisoft,"Ice Age (USA) (En,Fr,Es).gba",4.0 MiB,4.4 GiB
Looney Tunes: Back in Action (2003),4.7,Warthog,Electronic Arts,"Looney Tunes - Back in Action (USA, Europe) (En,Fr,De,Es,It).gba",8.0 MiB,4.4 GiB
Superman: Countdown To Apokolips,4.7,Mistic Software,Atari SA,Superman - Countdown to Apokolips (USA).gba,8.0 MiB,4.5 GiB
