title,score,developer,publisher,rom_name,size,running_total
XIII,7.3,Southend Interactive,Ubisoft,XIII (USA).iso,2.4 GiB,1.6 TiB
All-Star Baseball 2005,7.2,Acclaim Studios Austin,Acclaim,All-Star Baseball 2002 (USA).bin,675.0 MiB,1.6 TiB
Arc the Lad: Twilight of the Spirits,7.2,Cattle Call,SCEA,Arc the Lad - Twilight of the Spirits (USA).iso,3.3 GiB,1.6 TiB
Bombastic,7.2,Shift,Capcom,Bombastic (USA).iso,1.5 GiB,1.6 TiB
Buffy the Vampire Slayer: Chaos Bleeds,7.2,Eurocom,VU Games,Buffy the Vampire Slayer - Chaos Bleeds (USA).iso,2.4 GiB,1.6 TiB
Bujingai: The Forsaken City,7.2,Taito Corporation,Bam Entertainment,Bujingai - The Forsaken City (USA).iso,3.6 GiB,1.6 TiB
Disney Golf,7.2,T&E Soft,EA Games,Disney Golf (USA).bin,643.4 MiB,1.6 TiB
Dragon Ball Z: Budokai Tenkaichi,7.2,Spike,Atari SA,Dragon Ball Z - Budokai Tenkaichi (USA).iso,3.2 GiB,1.6 TiB
Dynasty Warriors 3: Xtreme Legends,7.2,Omega Force,Koei,Dynasty Warriors 3 - Xtreme Legends (USA).iso,2.9 GiB,1.6 TiB
Dynasty Warriors 4: Xtreme Legends,7.2,Omega Force,Koei,Dynasty Warriors 4 - Xtreme Legends (USA).iso,3.4 GiB,1.6 TiB
ESPN International Track & Field,7.2,KCEO,Konami,ESPN International Track & Field (USA).bin,513.4 MiB,1.6 TiB
Fantavision,7.2,SCEJ,SCEA,Fantavision (USA).iso,1.8 GiB,1.6 TiB
In the Groove,7.2,Roxor Games,RedOctane,In the Groove (USA).iso,3.7 GiB,1.6 TiB
Jak and Daxter: The Lost Frontier,7.2,High Impact Games,SCEA,"Jak and Daxter - The Lost Frontier (USA) (En,Fr,Es).iso",2.7 GiB,1.6 TiB
James Bond 007: Agent Under Fire,7.2,EA Redwood Shores,Electronic Arts,007 - Agent Under Fire (USA).iso,1.5 GiB,1.7 TiB
Legend of Kay,7.2,Neon Studios,Capcom,Legend of Kay (USA).iso,3.3 GiB,1.7 TiB
MotorStorm: Arctic Edge,7.2,Bigbig Studios,SCEA,MotorStorm - Arctic Edge (USA).iso,2.2 GiB,1.7 TiB
Namco Museum (2002),7.2,Mass Media,Namco,Namco Museum (USA).bin,86.0 MiB,1.7 TiB
NBA 2K8,7.2,Visual Concepts,2K Sports,NBA 2K8 (USA).iso,3.2 GiB,1.7 TiB
Pinball Hall of Fame: The Williams Collection,7.2,Farsight Studios,System 3,Pinball Hall of Fame - The Williams Collection (USA).iso,1.2 GiB,1.7 TiB
Pirates: The Legend of Black Kat,7.2,Westwood Studios,Electronic Arts,Pirates - The Legend of Black Kat (USA).iso,2.3 GiB,1.7 TiB
Pro Evolution Soccer 2009,7.2,KCET,Konami,"Pro Evolution Soccer 2 (Europe) (En,Fr,De,Es,It).iso",2.1 GiB,1.7 TiB
Robotech: Battlecry,7.2,Vicious Cycle,TDK Mediactive,Robotech - Battlecry (USA).iso,3.6 GiB,1.7 TiB
Romance of the Three Kingdoms VII,7.2,Koei,Koei,Romance of the Three Kingdoms VII (USA).bin,470.2 MiB,1.7 TiB
Samurai Warriors: Xtreme Legends,7.2,Omega Force,Koei,Samurai Warriors - Xtreme Legends (USA).iso,4.4 GiB,1.7 TiB
Sega SuperStars,7.2,Sonic Team,Sega,Sega Superstars (USA).bin,605.2 MiB,1.7 TiB
Silpheed: The Lost Planet,7.2,Treasure,Working Designs,Silpheed - The Lost Planet (USA).bin,688.0 MiB,1.7 TiB
Siren,7.2,SCE Japan Studio,SCEA,Siren (USA).iso,4.3 GiB,1.7 TiB
SOCOM: U.S. Navy SEALs: Combined Assault,7.2,Zipper Interactive,SCEA,SOCOM - U.S. Navy SEALs - Combined Assault (USA).iso,3.7 GiB,1.7 TiB
Star Wars: The Clone Wars,7.2,Pandemic Studios,LucasArts,Star Wars - The Clone Wars (USA).iso,1.2 GiB,1.7 TiB
Super Dragon Ball Z,7.2,Crafts & Meister,Atari SA,Super Dragon Ball Z (USA).iso,4.0 GiB,1.7 TiB
Tales of Legendia,7.2,Namco,Namco,Tales of Legendia (USA).iso,3.7 GiB,1.7 TiB
The Getaway,7.2,Team Soho,SCEA,"Getaway, The (USA) (En,Fr,De,Es,It).iso",4.2 GiB,1.7 TiB
The Red Star,7.2,XS Games,XS Games,"Red Star, The (USA).iso",1.6 GiB,1.7 TiB
UEFA Champions League 2006-2007,7.2,EA Canada,EA Games,UEFA Champions League 2006-2007 (USA).iso,4.4 GiB,1.7 TiB
Ys: The Ark of Napishtim,7.2,Konami Software Shanghai,Konami,"Ys - The Ark of Napishtim (USA) (En,Ja).iso",3.8 GiB,1.7 TiB
Ar tonelico II: Melody of Metafalica,7.1,Gust,NIS America,Ar tonelico II - Melody of Metafalica (USA).iso,4.1 GiB,1.7 TiB
Ar tonelico: Melody of Elemia,7.1,Gust,NIS America,Ar tonelico - Melody of Elemia (USA).iso,2.9 GiB,1.7 TiB
Bloody Roar 3,7.1,Eighting,Activision,Bloody Roar 3 (USA).bin,640.8 MiB,1.7 TiB
Brothers in Arms: Earned in Blood,7.1,Gearbox Software,Ubisoft,Brothers in Arms - Earned in Blood (USA).iso,3.2 GiB,1.7 TiB
Buzz! Junior: Monster Rumble,7.1,FreeStyleGames,SCEE,"Buzz! Junior - Monster Rumble (Europe, Australia) (En,Fr,De,Es,It,Nl,Pt).iso",3.2 GiB,1.7 TiB
CMT Presents: Karaoke Revolution Country,7.1,Harmonix Music Systems,Konami,CMT Presents - Karaoke Revolution - Country (USA).iso,1.4 GiB,1.7 TiB
Digital Hitz Factory,7.1,Jester Interactive,Jack of All Games,Digital Hitz Factory (USA).iso,2.3 GiB,1.7 TiB
Disney/Pixar Cars,7.1,Rainbow Studios,THQ,Disney-Pixar Cars (USA).iso,2.8 GiB,1.7 TiB
Dynasty Warriors 4: Empires,7.1,Omega Force,Koei,Dynasty Warriors 4 - Empires (USA).iso,3.5 GiB,1.7 TiB
Ecco the Dolphin: Defender of the Future,7.1,Appaloosa Interactive,Sega,Ecco the Dolphin - Defender of the Future (USA).iso,2.2 GiB,1.7 TiB
EyeToy: AntiGrav,7.1,Harmonix Music Systems,SCEA,EyeToy - Antigrav (USA).iso,2.2 GiB,1.7 TiB
F1 Championship Season 2000,7.1,EA Sports,EA Sports,F1 Championship Season 2000 (USA).bin,366.9 MiB,1.7 TiB
Forgotten Realms: Demon Stone,7.1,Stormfront Studios,Atari SA,Forgotten Realms - Demon Stone (USA).iso,2.2 GiB,1.7 TiB
G1 Jockey 3,7.1,Koei/Inis,Koei,G1 Jockey 3 (USA).bin,375.3 MiB,1.7 TiB
Gallop Racer 2001,7.1,Tecmo,Tecmo,Gallop Racer 2001 (USA).iso,754.3 MiB,1.7 TiB
Graffiti Kingdom,7.1,Taito Corporation,Hot-B,"Graffiti Kingdom (USA) (En,Fr,Es).iso",2.7 GiB,1.7 TiB
Grandia II,7.1,Game Arts,Ubisoft,Grandia III (USA) (Disc 2).iso,8.1 GiB,1.7 TiB
Guitar Hero 5,7.1,Neversoft Entertainment,Activision,"Guitar Hero 5 (USA) (En,Fr).iso",7.9 GiB,1.8 TiB
Guitar Hero: Aerosmith,7.1,Neversoft Entertainment,Activision,"Guitar Hero - Aerosmith (USA) (En,Fr).iso",4.4 GiB,1.8 TiB
Harry Potter and the Chamber of Secrets,7.1,Electronic Arts,EA Games,Harry Potter and the Chamber of Secrets (USA).bin,615.9 MiB,1.8 TiB
Hulk,7.1,Radical Entertainment,Universal Interactive,Hulk (USA).iso,3.8 GiB,1.8 TiB
Kessen II,7.1,Koei,Koei,Kessen II (USA).iso,4.1 GiB,1.8 TiB
Major League Baseball 2K7,7.1,Kush Games,2K Sports,Major League Baseball 2K7 (USA).iso,4.4 GiB,1.8 TiB
Metal Slug 4 & 5,7.1,BrezzaSoft,SNK Playmore,Metal Slug 5 (USA).iso,2.1 GiB,1.8 TiB
Mobile Suit Gundam: Zeonic Front,7.1,Bec,Bandai,Mobile Suit Gundam - Zeonic Front (USA).iso,1.9 GiB,1.8 TiB
MotoGP 4,7.1,Namco,Namco Bandai Games,MotoGP 4 (USA).iso,1.2 GiB,1.8 TiB
NCAA College Football 2K3,7.1,Avalanche Software,Sega,NCAA College Football 2K3 (USA).iso,1.6 GiB,1.8 TiB
