title,score,developer,publisher,rom_name,size,running_total
Mega Man Maverick Hunter X,7.9,Capcom,Capcom,Mega Man - Maverick Hunter X (USA) (v1.01).iso,448.7 MiB,86.7 GiB
Midnight Club: LA Remix,7.9,Rockstar London,Rockstar Games,Midnight Club - L.A. Remix (USA) (v2.02).iso,894.8 MiB,87.6 GiB
MLB 10: The Show,7.9,SCEA,SCEA,MLB 10 - The Show (USA).iso,1.4 GiB,88.9 GiB
MotorStorm: Arctic Edge,7.9,Bigbig Studios,SCEA,"MotorStorm - Arctic Edge (USA) (En,Fr,De,Es,It,Nl,Pt,Ru).iso",830.5 MiB,89.7 GiB
N+,7.9,Slick Entertainment,Microsoft Game Studios,N+ (USA) (v1.02).iso,105.8 MiB,89.8 GiB
NBA 09 The Inside,7.9,SCEA San Diego Studios,SCEA,NBA 09 - The Inside (USA).iso,1.0 GiB,90.8 GiB
Rock Band Unplugged,7.9,Backbone Entertainment,Electronic Arts,Rock Band Unplugged (USA).iso,1.3 GiB,92.1 GiB
SSX On Tour,7.9,EA Canada,EA Sports Big,"SSX - On Tour (USA) (En,Fr,De).iso",1.3 GiB,93.4 GiB
The Legend of Heroes: Trails in the Sky,7.9,Falcom,XSEED Games,"Legend of Heroes, The - Trails in the Sky (USA).iso",1.3 GiB,94.7 GiB
Twisted Metal: Head-On,7.9,Incognito Inc.,SCEA,Twisted Metal - Head-On (USA).iso,799.8 MiB,95.5 GiB
Virtua Tennis 3,7.9,Sega AM3,Sega,"Virtua Tennis 3 (USA) (En,Ja,Fr,De,Es,It) (v1.02).iso",555.2 MiB,96.0 GiB
Wizorb,7.9,Beatshapers,Beatshapers,Wizorb (USA) (minis) (PSN).iso,187.8 MiB,96.2 GiB
Ys Seven,7.9,Falcom,XSEED Games,Ys Seven (USA).iso,728.4 MiB,96.9 GiB
Brandish: The Dark Revenant,7.8,Falcom,XSEED Games,Brandish - The Dark Revenant (USA) (PSP) (PSN).iso,381.3 MiB,97.3 GiB
Cladun: This is an RPG,7.8,System Prisma,NIS America,Cladun - This is an RPG! (USA) (PSP) (PSN).iso,291.3 MiB,97.6 GiB
Crimson Gem Saga,7.8,"IronNos Co.,Ltd.",Atlus,Crimson Gem Saga (USA).iso,837.9 MiB,98.4 GiB
Dissidia 012: Duodecim Final Fantasy,7.8,Square Enix,Square Enix,"Dissidia 012 - Duodecim Final Fantasy (USA) (En,Fr,De,Es,It).iso",1.6 GiB,100.0 GiB
Gurumin: A Monstrous Adventure,7.8,Falcom,Mastiff,Gurumin - A Monstrous Adventure (USA).iso,1014.7 MiB,101.0 GiB
Madden NFL 07,7.8,EA Tiburon,EA Sports,Madden NFL 07 (USA).iso,1.5 GiB,102.5 GiB
Mercury Meltdown,7.8,Ignition Entertainment,Ignition Entertainment,Mercury Meltdown (USA) (Beta) (2006-06-08).iso,252.8 MiB,102.8 GiB
Metal Gear Solid: Digital Graphic Novel,7.8,Kojima Productions,Konami,Metal Gear Solid - Digital Graphic Novel (USA) (v1.01).iso,932.8 MiB,103.7 GiB
Metal Slug Anthology,7.8,Terminal Reality,SNK Playmore,Metal Slug Anthology (USA) (v1.03).iso,1.2 GiB,104.9 GiB
MLB 09: The Show,7.8,SCEA San Diego Studios,SCEA,MLB 09 - The Show (USA) (v1.01).iso,1.4 GiB,106.3 GiB
