title,score,developer,publisher,rom_name,size,running_total
Art Style: ORBIENT,8.2,Nintendo,Nintendo,Art Style - ORBIENT (USA) (WiiWare).wad,22.7 MiB,212.5 GiB
de Blob,8.2,Blue Tongue Entertainment,THQ,"de Blob (USA) (En,Fr,Es).iso",4.4 GiB,216.8 GiB
Dead Space: Extraction,8.2,Visceral Games,Electronic Arts,"Dead Space - Extraction (USA) (En,Fr).iso",4.4 GiB,221.2 GiB
Kirby's Dream Collection: Special Edition,8.2,HAL Labs,Nintendo,Kirby's Dream Collection - Special Edition (USA).iso,4.4 GiB,225.6 GiB
Madden NFL 09,8.2,EA Tiburon,Electronic Arts,Madden NFL 10 (USA).iso,4.4 GiB,230.0 GiB
Mario Kart Wii,8.2,Nintendo,Nintendo,"Mario Kart Wii (USA) (En,Fr,Es).iso",4.4 GiB,234.4 GiB
MotoHeroz,8.2,RedLynx,RedLynx,MotoHeroz (USA) (WiiWare).wad,30.1 MiB,234.4 GiB
NyxQuest: Kindred Spirits,8.2,Over the Top Games,Over the Top Games,NyxQuest - Kindred Spirits (USA) (WiiWare).wad,37.7 MiB,234.4 GiB
Pinball Hall of Fame: The Williams Collection,8.2,Farsight Studios,System 3,Pinball Hall of Fame - The Williams Collection (USA).iso,4.4 GiB,238.8 GiB
Pro Evolution Soccer 2010,8.2,Konami,Konami,"PES 2013 - Pro Evolution Soccer (USA) (En,Fr,Es,Pt).iso",4.4 GiB,243.2 GiB
Trauma Team,8.2,Atlus,Atlus,Trauma Team (USA).iso,4.4 GiB,247.6 GiB
Bit.Trip Flux,8.1,Gaijin Games,Aksys Games,Bit. Trip Flux (USA) (WiiWare).wad,46.3 MiB,247.6 GiB
Dawn of Discovery,8.1,Blue Byte,Ubisoft,Dawn of Discovery (USA).iso,4.4 GiB,252.0 GiB
EA Sports Active,8.1,EA Canada,EA Sports,"EA Sports Active - More Workouts (USA) (En,Fr).iso",4.4 GiB,256.4 GiB
escapeVektor: Chapter 1,8.1,Nnooo,Nnooo,escapeVektor - Chapter 1 (USA) (WiiWare).wad,23.2 MiB,256.4 GiB
GoldenEye 007 (2010),8.1,Eurocom,Activision,"GoldenEye 007 (USA) (En,Fr).iso",4.4 GiB,260.8 GiB
LostWinds,8.1,Frontier Developments,Frontier Developments,LostWinds (USA) (WiiWare).wad,35.1 MiB,260.8 GiB
Madden NFL 07,8.1,EA Tiburon,EA Sports,Madden NFL 07 (USA).iso,4.4 GiB,265.2 GiB
MadWorld,8.1,PlatinumGames,Sega,"MadWorld (USA) (En,Fr,Es).iso",4.4 GiB,269.5 GiB
Mega Man 10,8.1,Inti Creates,Capcom,Mega Man 10 (USA) (WiiWare) (DLC).wad,390.4 KiB,269.5 GiB
Muramasa: The Demon Blade,8.1,Vanillaware,Ignition Entertainment,Muramasa - The Demon Blade (USA).iso,4.4 GiB,273.9 GiB
Rage of the Gladiator,8.1,Ghostfire Games,Ghostfire Games,Rage of the Gladiator (USA) (WiiWare).wad,40.1 MiB,274.0 GiB
Skylanders: Spyro's Adventure,8.1,Toys for Bob,Activision,"Skylanders - Spyro's Adventure (USA) (En,Fr) (Rev 1).iso",4.4 GiB,278.3 GiB
Sonic the Hedgehog 4: Episode 1,8.1,Dimps Corporation,Sega,Sonic the Hedgehog 4 - Episode I (USA) (WiiWare).wad,46.5 MiB,278.4 GiB
Tiger Woods PGA Tour 09,8.1,EA Tiburon,Electronic Arts,Tiger Woods PGA Tour 10 (USA) (Rev 1).iso,4.4 GiB,282.8 GiB
You Don't Know Jack (2011),8.1,Jellyvision,THQ,You Don't Know Jack (USA).iso,4.4 GiB,287.1 GiB
A Boy and His Blob,8.0,WayForward,Majesco,"Boy and His Blob, A (USA).iso",4.4 GiB,291.5 GiB
Bit.Trip Beat,8.0,Gaijin Games,Aksys Games,Bit. Trip Beat (USA) (v256) (WiiWare).wad,46.5 MiB,291.6 GiB
Bit.Trip Core,8.0,Gaijin Games,Aksys Games,Bit. Trip Core (USA) (WiiWare).wad,41.3 MiB,291.6 GiB
Call of Duty: Black Ops,8.0,Treyarch,Activision,Call of Duty - Black Ops (USA).iso,4.4 GiB,296.0 GiB
EA Sports Active More Workouts,8.0,Electronic Arts,Electronic Arts,"EA Sports Active - More Workouts (USA) (En,Fr).iso",4.4 GiB,300.4 GiB
