title,score,developer,publisher,rom_name,size,running_total
Brothers in Arms: Earned in Blood,8.5,Gearbox Software,Ubisoft,"Brothers in Arms - Earned in Blood (USA, Europe) (En,Fr,De,Es,It).iso",7.3 GiB,615.8 GiB
ESPN NBA 2K5,8.5,Visual Concepts,Sega,ESPN NBA 2K5 (USA).iso,7.3 GiB,623.1 GiB
Fable (2004),8.5,Big Blue Box,Microsoft Game Studios,"Fable (USA, Europe).iso",7.3 GiB,630.4 GiB
Far Cry,8.5,Crytek,Ubisoft,,,
FIFA 07 Soccer,8.5,EA Sports,EA Sports,"FIFA Soccer 07 (USA) (En,Es).iso",7.3 GiB,637.7 GiB
Fight Night 2004,8.5,EA Sports,EA Sports,Fight Night 2004 (USA).iso,7.3 GiB,645.0 GiB
Lego Star Wars II: The Original Trilogy,8.5,Traveller's Tales,LucasArts,"LEGO Star Wars II - The Original Trilogy (USA, Europe) (En,Fr,De,Es,It,Da).iso",7.3 GiB,652.3 GiB
MotoGP 3: Ultimate Racing Technology,8.5,Climax Studios,THQ,"MotoGP - Ultimate Racing Technology 3 (USA, Europe) (En,Fr,De,Es).iso",7.3 GiB,659.5 GiB
NASCAR Thunder 2004,8.5,EA Tiburon,Electronic Arts,NASCAR Thunder 2004 (USA).iso,7.3 GiB,666.8 GiB
NBA Live 2004,8.5,EA Sports,EA Sports,NBA Live 2004 (USA).iso,7.3 GiB,674.1 GiB
NBA Live 2005,8.5,EA Canada,EA Sports,NBA Live 2005 (USA).iso,7.3 GiB,681.4 GiB
NHL 2004,8.5,EA Black Box,EA Sports,NHL 2004 (USA).iso,7.3 GiB,688.7 GiB
Prince of Persia: The Two Thrones,8.5,Ubisoft,Ubisoft,"Prince of Persia - The Two Thrones (USA, Europe) (En,Fr,De,Es,It).iso",7.3 GiB,696.0 GiB
Project Gotham Racing,8.5,Bizarre Creations,Microsoft Game Studios,Project Gotham Racing (USA).iso,7.3 GiB,703.3 GiB
The Warriors,8.5,Rockstar Toronto,Rockstar Games,Kabuki Warriors (USA).iso,7.3 GiB,710.6 GiB
Tony Hawk's Underground,8.5,Neversoft Entertainment,Activision,Tony Hawk's Underground (USA).iso,7.3 GiB,717.8 GiB
Unreal Championship 2: The Liandri Conflict,8.5,Epic Games,Midway,"Unreal Championship 2 - The Liandri Conflict (USA, Europe) (En,Fr,De,Es,It).iso",7.3 GiB,725.1 GiB
World Series Baseball,8.5,Blueshift,Sega,World Series Baseball (USA).iso,7.3 GiB,732.4 GiB
Colin McRae Rally 04,8.4,Codemasters,Codemasters,"Colin McRae Rally 04 (USA) (En,Fr,De,Es,It).iso",7.3 GiB,739.7 GiB
Def Jam: Fight for NY,8.4,Aki Corp.,EA Games,Def Jam - Fight for NY (USA).iso,7.3 GiB,747.0 GiB
Deus Ex: Invisible War,8.4,Ion Storm,Eidos Interactive,Deus Ex - Invisible War (USA).iso,7.3 GiB,754.3 GiB
Fatal Frame II: Crimson Butterfly - Director's Cut,8.4,Tecmo,Tecmo,Fatal Frame II - Crimson Butterfly - Director's Cut (USA).iso,7.3 GiB,761.6 GiB
Full Spectrum Warrior,8.4,Pandemic Studios,THQ,Full Spectrum Warrior (USA).iso,7.3 GiB,768.9 GiB
Hitman 2: Silent Assassin,8.4,Io Interactive,Eidos Interactive,Hitman 2 - Silent Assassin (USA) (Rev 2).iso,7.3 GiB,776.2 GiB
Indigo Prophecy,8.4,Quantic Dream,Atari SA,Indigo Prophecy (USA).iso,7.3 GiB,783.4 GiB
Max Payne 2: The Fall of Max Payne,8.4,Remedy Entertainment,Rockstar Games,Max Payne 2 - The Fall of Max Payne (USA).iso,7.3 GiB,790.7 GiB
Midnight Club 3: DUB Edition,8.4,Rockstar San Diego,Rockstar Games,Midnight Club 3 - DUB Edition (USA).iso,7.3 GiB,798.0 GiB
MotoGP,8.4,Climax Studios,THQ,MotoGP (USA).iso,7.3 GiB,805.3 GiB
NASCAR Thunder 2003,8.4,EA Sports,EA Sports,NASCAR Thunder 2003 (USA).iso,7.3 GiB,812.6 GiB
NBA 2K6,8.4,Visual Concepts,2K Sports,NBA 2K6 (USA).iso,7.3 GiB,819.9 GiB
NCAA College Basketball 2K3,8.4,Kush Games,Sega,NCAA College Basketball 2K3 (USA).iso,7.3 GiB,827.2 GiB
Psi-Ops: The Mindgate Conspiracy,8.4,Midway,Midway,Psi-Ops - The Mindgate Conspiracy (USA) (Beta) (2004-03-07).iso,256.5 MiB,827.4 GiB
Return to Castle Wolfenstein,8.4,Nerve Software,Activision,Return to Castle Wolfenstein - Tides of War (World).iso,7.3 GiB,834.7 GiB
Silent Hill 2: Restless Dreams,8.4,KCET,Konami,"Silent Hill 2 - Restless Dreams (USA) (En,Ja).iso",7.3 GiB,842.0 GiB
The Incredible Hulk: Ultimate Destruction,8.4,Radical Entertainment,VU Games,"Incredible Hulk, The - Ultimate Destruction (USA, Asia).iso",7.3 GiB,849.3 GiB
The Lord of the Rings: The Return of the King,8.4,EA Games,EA Games,"Lord of the Rings, The - The Return of the King (USA).iso",7.3 GiB,856.6 GiB
The Sims,8.4,Maxis,Maxis,,,
TOCA Race Driver 3 Challenge,8.4,Codemasters,Codemasters,"TOCA Race Driver 3 (USA, Europe) (En,Fr,De,Es,It).iso",7.3 GiB,863.9 GiB
Tom Clancy's Ghost Recon,8.4,Red Storm Entertainment,Ubisoft,Tom Clancy's Ghost Recon (USA).iso,7.3 GiB,871.1 GiB
Tom Clancy's Ghost Recon 2: Summit Strike,8.4,Red Storm Entertainment,Ubisoft,"Tom Clancy's Ghost Recon 2 - Summit Strike (USA, Europe) (En,Fr,De,Es,It).iso",7.3 GiB,878.4 GiB
Tom Clancy's Rainbow Six 3: Black Arrow,8.4,Ubisoft Montreal,Ubisoft,"Tom Clancy's Rainbow Six 3 - Black Arrow (USA, Europe) (En,Fr,De,Es,It).iso",7.3 GiB,885.7 GiB
X-Men Legends II: Rise of Apocalypse,8.4,Raven Software,Activision,"X-Men Legends II - Rise of Apocalypse (USA, Europe).iso",7.3 GiB,893.0 GiB
Baldur's Gate: Dark Alliance,8.3,Snowblind Studios,Interplay,Baldur's Gate - Dark Alliance (USA).iso,7.3 GiB,900.3 GiB
Call of Duty 3,8.3,Treyarch,Activision,"Call of Duty 3 (USA, Europe).iso",7.3 GiB,907.6 GiB
Colin McRae Rally 2005,8.3,Codemasters,Codemasters,Colin McRae Rally 2005 (USA).iso,7.3 GiB,914.9 GiB
Dead or Alive Ultimate,8.3,Team Ninja,Tecmo,"Dead or Alive 2 Ultimate (USA, Japan) (En,Ja).iso",7.3 GiB,922.2 GiB
F1 2001,8.3,EA Sports,Electronic Arts,F1 2001 (USA).iso,7.3 GiB,929.4 GiB
Fable: The Lost Chapters,8.3,Lionhead Studios,Microsoft Game Studios,"Fable - The Lost Chapters (USA) (En,Es).iso",7.3 GiB,936.7 GiB
Fight Night Round 3,8.3,EA Chicago,EA Sports,Fight Night Round 3 (USA).iso,7.3 GiB,944.0 GiB
Genma Onimusha,8.3,Capcom,Capcom,"Genma Onimusha (USA) (En,Ja).iso",7.3 GiB,951.3 GiB
