title,score,developer,publisher,rom_name,size,running_total
Dragon Quest VII: Fragments of the Forgotten Past,8.1,ArtePiazza,Nintendo,Dragon Quest VII - Fragments of the Forgotten Past (USA).3ds,2.0 GiB,132.1 GiB
Etrian Odyssey Nexus,8.1,Atlus,Atlus,Etrian Odyssey Nexus (USA).3ds,1.0 GiB,133.1 GiB
Fire Emblem Echoes: Shadows of Valentia,8.1,Intelligent Systems,Nintendo,"Fire Emblem Echoes - Shadows of Valentia (USA) (En,Fr,Es).3ds",2.0 GiB,135.1 GiB
Kirby: Planet Robobot,8.1,HAL Labs,Nintendo,Kirby - Planet Robobot (USA).3ds,1.0 GiB,136.1 GiB
Mario & Luigi: Dream Team,8.1,Alphadream Corporation,Nintendo,"Mario & Luigi - Dream Team (USA) (En,Fr,Es) (Rev 1).3ds",1.0 GiB,137.1 GiB
Mario & Luigi: Superstar Saga + Bowser's Minions,8.1,Alphadream Corporation,Nintendo,"Mario & Luigi - Superstar Saga + Bowser's Minions (USA) (En,Fr,Es).3ds",1.0 GiB,138.1 GiB
Persona Q2: New Cinema Labyrinth,8.1,Atlus,Atlus,Persona Q2 - New Cinema Labyrinth (USA).3ds,4.0 GiB,142.1 GiB
Phoenix Wright: Ace Attorney - Dual Destinies,8.1,Capcom,Capcom,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,144.1 GiB
Phoenix Wright: Ace Attorney - Spirit of Justice,8.1,Capcom,Capcom,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,146.1 GiB
Phoenix Wright: Ace Attorney Trilogy,8.1,NATSUME ATARI Inc.,Capcom,"Professor Layton vs. Phoenix Wright - Ace Attorney (USA) (En,Fr,Es).3ds",2.0 GiB,148.1 GiB
Professor Layton and the Azran Legacy,8.1,Level 5,Nintendo,Professor Layton and the Azran Legacy (USA).3ds,1.0 GiB,149.1 GiB
Siesta Fiesta,8.1,Mojo Bones,Mojo Bones,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,151.1 GiB
Sonic the Hedgehog,8.1,Backbone Entertainment,Sega,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,153.1 GiB
Star Fox 64 3D,8.1,Q-Games,Nintendo,"Star Fox 64 3D (USA) (En,Fr,Es) (Rev 3).3ds",1.0 GiB,154.1 GiB
Zero Escape: Zero Time Dilemma,8.1,Chime,Aksys Games,Zero Escape - Zero Time Dilemma (USA).3ds,2.0 GiB,156.1 GiB
BoxBoxBoy!,8.0,HAL Labs,Nintendo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,158.1 GiB
BOXBOY!,8.0,HAL Labs,Nintendo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,160.1 GiB
Etrian Odyssey Untold: The Millennium Girl,8.0,Atlus,Atlus,Etrian Odyssey Untold - The Millennium Girl (USA).3ds,1.0 GiB,161.1 GiB
Etrian Odyssey V: Beyond the Myth,8.0,Atlus,Atlus,Etrian Odyssey V - Beyond the Myth (USA).3ds,1.0 GiB,162.1 GiB
Gunman Clive 2,8.0,Horberg Productions,Horberg Productions,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,164.1 GiB
Hatsune Miku: Project Mirai DX,8.0,Sega,Sega,Hatsune Miku - Project Mirai DX (USA).3ds,4.0 GiB,168.1 GiB
Kirby: Triple Deluxe,8.0,HAL Labs,Nintendo,"Kirby - Triple Deluxe (USA) (En,Fr,Es).3ds",1.0 GiB,169.1 GiB
Mutant Mudds,8.0,Renegade Kid,Renegade Kid,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,171.1 GiB
Shin Megami Tensei: Strange Journey Redux,8.0,Atlus,Atlus,Shin Megami Tensei - Strange Journey Redux (USA).3ds,2.0 GiB,173.1 GiB
Style Savvy: Styling Star,8.0,syn Sophia,Nintendo,Style Savvy - Fashion Forward (USA).3ds,1.0 GiB,174.1 GiB
Yo-kai Watch 3,8.0,Level 5,Nintendo,Yo-Kai Watch 3 (USA).3ds,4.0 GiB,178.1 GiB
Captain Toad: Treasure Tracker,7.9,Nintendo EAD Tokyo ,Nintendo,"Captain Toad - Treasure Tracker (USA) (En,Fr,Es).3ds",512.0 MiB,178.6 GiB
Dead or Alive Dimensions,7.9,Team Ninja,Tecmo Koei Games,"Dead or Alive - Dimensions (USA) (En,Ja,Fr,De,Es,It).3ds",2.0 GiB,180.6 GiB
Fantasy Zone,7.9,M2,Sega,Fantasy Life (USA).3ds,1.0 GiB,181.6 GiB
Kirby's Extra Epic Yarn,7.9,Good-Feel,Nintendo,"Kirby's Extra Epic Yarn (USA) (En,Fr,Es).3ds",2.0 GiB,183.6 GiB
Mighty Switch Force!,7.9,WayForward,WayForward,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,185.6 GiB
Monster Hunter 3 Ultimate,7.9,Capcom,Capcom,"Monster Hunter 3 Ultimate (USA) (En,Fr,De,Es,It).3ds",2.0 GiB,187.6 GiB
Monster Hunter Stories (2017),7.9,Capcom,Nintendo,Monster Hunter Stories (USA).3ds,2.0 GiB,189.6 GiB
Professor Layton VS Phoenix Wright Ace Attorney,7.9,Level 5,Nintendo,"Professor Layton vs. Phoenix Wright - Ace Attorney (USA) (En,Fr,Es).3ds",2.0 GiB,191.6 GiB
Stella Glow,7.9,Imageepoch,Atlus,Stella Glow (USA).3ds,2.0 GiB,193.6 GiB
ZEN Pinball 3D,7.9,Zen Studios,Zen Studios,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,195.6 GiB
Fluidity: Spin Cycle,7.8,Curve Studios,Nintendo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,197.6 GiB
Inazuma Eleven,7.8,Level 5,Level 5,Inazuma Eleven Go - Dark (Japan).3ds,2.0 GiB,199.6 GiB
Mario and Donkey Kong: Minis on the Move,7.8,Nintendo,Nintendo,Mario vs. Donkey Kong - Minna de Mini-Land (Japan).3ds,256.0 MiB,199.9 GiB
Mario Golf: World Tour,7.8,Camelot Software Planning,Nintendo,"Mario Golf - World Tour (USA) (En,Fr,Es).3ds",1.0 GiB,200.9 GiB
Metal Gear Solid 3: Snake Eater,7.8,KCEJ,Konami,"Metal Gear Solid 3D - Snake Eater (USA) (En,Fr,Es).3ds",4.0 GiB,204.9 GiB
New Super Mario Bros. 2,7.8,Nintendo,Nintendo,"New Super Mario Bros. 2 (USA) (En,Fr,Es).3ds",512.0 MiB,205.4 GiB
Rune Factory 4,7.8,Neverland,XSEED Games,Rune Factory 4 (USA).3ds,2.0 GiB,207.4 GiB
Shin Megami Tensei: Devil Survivor Overclocked,7.8,Atlus,Atlus,Shin Megami Tensei - Devil Survivor Overclocked (USA) (Rev 1).3ds,2.0 GiB,209.4 GiB
Style Savvy: Fashion Forward,7.8,syn Sophia,Nintendo,Style Savvy - Fashion Forward (USA).3ds,1.0 GiB,210.4 GiB
The Binding of Isaac: Rebirth,7.8,Nicalis,Nicalis,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,212.4 GiB
The Denpa Men: They Came By Wave,7.8,Genius Sonority Inc.,Genius Sonority Inc.,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,214.4 GiB
Theatrhythm Final Fantasy,7.8,indieszero,Square Enix,Theatrhythm Final Fantasy (USA).3ds,1.0 GiB,215.4 GiB
WarioWare Gold,7.8,Nintendo,Nintendo,WarioWare Gold (USA) (Rev 1).3ds,2.0 GiB,217.4 GiB
Apollo Justice: Ace Attorney,7.7,Capcom,Capcom,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,219.4 GiB
Attack of the Friday Monsters! A Tokyo Tale,7.7,Millennium Kitchen,Level 5,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,221.4 GiB
Azure Striker Gunvolt,7.7,Inti Creates,Inti Creates,Azure Striker Gunvolt - Striker Pack (USA).3ds,1.0 GiB,222.4 GiB
Corpse Party,7.7,Team GrisGris,XSEED Games,Corpse Party (USA).3ds,1.0 GiB,223.4 GiB
Etrian Mystery Dungeon,7.7,Spike Chunsoft,Atlus,Etrian Mystery Dungeon (USA).3ds,1.0 GiB,224.4 GiB
Galaxy Force II,7.7,M2,Sega,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,226.4 GiB
Inazuma Eleven Go: Chrono Stones - Thunderflash,7.7,Level 5,Level 5,"Inazuma Eleven GO - Chrono Stones - Thunderflash (Europe) (En,Fr,De,Es,It).3ds",4.0 GiB,230.4 GiB
Inazuma Eleven Go: Chrono Stones - Wildfire,7.7,Level 5,Level 5,"Inazuma Eleven GO - Chrono Stones - Wildfire (Europe) (En,Fr,De,Es,It).3ds",4.0 GiB,234.4 GiB
Kid Icarus,7.7,Arika,Nintendo,"Kid Icarus - Uprising (USA) (En,Fr,Es).3ds",2.0 GiB,236.4 GiB
Kirby's Adventure,7.7,Arika,Nintendo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,238.4 GiB
Kokuga,7.7,G.Rev,G.Rev,Kokuga (Japan).3ds,128.0 MiB,238.5 GiB
KORG M01D,7.7,Procyon Studio,DETUNE,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,240.5 GiB
Mega Man Legacy Collection,7.7,Digital Eclipse,Capcom,Mega Man Legacy Collection (USA).3ds,1.0 GiB,241.5 GiB
Super Little Acorns 3D Turbo,7.7,Pixel Toys,Pixel Toys,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,243.5 GiB
Tappingo 2,7.7,Goodbye Galaxy Games,Goodbye Galaxy Games,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,245.5 GiB
The Keep,7.7,Cinemax,Cinemax,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,247.5 GiB
Tom Clancy's Ghost Recon: Shadow Wars,7.7,Ubisoft,Ubisoft,"Tom Clancy's Ghost Recon - Shadow Wars (USA) (En,Fr,Es).3ds",256.0 MiB,247.8 GiB
Yoshi's Woolly World,7.7,Good-Feel,Nintendo,"Poochy & Yoshi's Woolly World (USA) (En,Fr,Es) (Rev 1).3ds",2.0 GiB,249.8 GiB
7th Dragon III Code: VFD,7.6,Sega,Sega,7th Dragon III Code - VFD (USA).3ds,2.0 GiB,251.8 GiB
Azure Striker Gunvolt 2,7.6,Inti Creates,Inti Creates,Azure Striker Gunvolt - Striker Pack (USA).3ds,1.0 GiB,252.8 GiB
Crimson Shroud,7.6,Nex Entertainment,Level 5,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,254.8 GiB
Ever Oasis,7.6,GREZZO,Nintendo,"Ever Oasis (USA) (En,Fr,Es).3ds",1.0 GiB,255.8 GiB
Ketzal's Corridors,7.6,Keys Factory,Nintendo,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,257.8 GiB
Mario & Luigi: Paper Jam,7.6,Alphadream Corporation,Nintendo,Mario & Luigi - Paper Jam (USA).3ds,512.0 MiB,258.2 GiB
Pokemon Art Academy,7.6,Headstrong Games,Nintendo,"Pokemon Art Academy (USA) (En,Fr,Es) (Rev 2).3ds",512.0 MiB,258.8 GiB
Rhythm Thief & the Emperor's Treasure,7.6,Xeen,Sega,"Rhythm Thief & the Emperor's Treasure (USA) (En,Fr,Es).3ds",2.0 GiB,260.8 GiB
Shift DX,7.6,Cosen,Choice Provisions,"Super Smash Bros. for Nintendo 3DS (USA) (En,Fr,Es) (Rev 11).3ds",2.0 GiB,262.8 GiB
Style Savvy: Trendsetters,7.6,syn Sophia,Nintendo,Style Savvy - Trendsetters (USA).3ds,2.0 GiB,264.8 GiB
