title,score,developer,publisher,rom_name,size,running_total
Wii Party,7.4,Nd Cube,Nintendo,"Wii Party (USA) (En,Fr,Es).iso",4.4 GiB,317.6 GiB
Vampire Crystals,7.4,Shanblue Interactive,Shanblue Interactive,Vampire Crystals (USA) (WiiWare).wad,39.4 MiB,317.6 GiB
TrackMania: Build to Race,7.4,Firebrand Games,City Interactive,"TrackMania - Build to Race (USA) (En,Fr,Es).iso",4.4 GiB,322.0 GiB
The Sky Crawlers: Innocent Aces,7.4,Access Games,XSEED Games,Sky Crawlers - Innocent Aces (Japan).iso,4.4 GiB,326.4 GiB
Order Up!,7.4,SuperVillain Studios,Zoo Games,Order Up! (USA) (Rev 1).iso,4.4 GiB,330.7 GiB
Marble Saga: Kororinpa,7.4,Hudson Entertainment,Konami,"Marble Saga - Kororinpa (USA) (En,Fr,Es).iso",4.4 GiB,335.1 GiB
Arc Rise Fantasia,7.4,Imageepoch,Ignition Entertainment,Arc Rise Fantasia (USA).iso,4.4 GiB,339.5 GiB
Trauma Center: New Blood,7.3,Atlus,Atlus,Trauma Center - New Blood (USA).iso,4.4 GiB,343.9 GiB
Super Mario All-Stars,7.3,Nintendo,Nintendo,Super Mario All-Stars (USA).iso,4.4 GiB,348.3 GiB
Ghost Squad,7.3,Polygon Magic,Sega,Ghost Squad (USA).iso,4.4 GiB,352.6 GiB
Disney Epic Mickey,7.3,Junction Point,Disney Interactive Studios,"Disney Epic Mickey (USA) (En,Fr,Es).iso",4.4 GiB,357.0 GiB
Boom Blox,7.3,EA LA,Electronic Arts,"Boom Blox (USA) (En,Fr,Es).iso",4.4 GiB,361.4 GiB
Metroid: Other M,7.3,Team Ninja,Nintendo,"Metroid - Other M (USA) (En,Fr,Es) (Rev 1).iso",7.9 GiB,369.3 GiB
Just Dance 2,7.3,Ubisoft,Ubisoft,"Just Dance 2 (USA) (En,Fr,Es) (Best Buy Edition).iso",4.4 GiB,373.7 GiB
Yu-Gi-Oh! 5D's Wheelie Breakers,7.3,Konami,Konami,Yu-Gi-Oh! 5D's - Wheelie Breakers (USA).iso,4.4 GiB,378.1 GiB
WarioWare D.I.Y. Showcase,7.3,Intelligent Systems,Nintendo,WarioWare D.I.Y. Showcase (USA) (WiiWare).wad,13.9 MiB,378.1 GiB
TV Show King 2,7.3,Gameloft,Gameloft,TV Show King 2 (USA) (WiiWare).wad,46.3 MiB,378.1 GiB
ThruSpace,7.3,Keys Factory,Nintendo,ThruSpace (USA) (WiiWare).wad,11.3 MiB,378.1 GiB
Grand Slam Tennis (2012),7.3,EA Canada,Electronic Arts,"Grand Slam Tennis (USA) (En,Fr).iso",4.4 GiB,382.5 GiB
Final Fantasy Crystal Chronicles: My Life as a Darklord,7.3,Square Enix,Square Enix,Final Fantasy Crystal Chronicles - My Life as a Darklord (USA) (WiiWare) (DLC).wad,4.7 MiB,382.5 GiB
Dance Dance Revolution Hottest Party,7.3,Konami,Konami,Dance Dance Revolution - Hottest Party (USA).iso,4.4 GiB,386.9 GiB
Art Style: CUBELLO,7.3,Nintendo,Nintendo,Art Style - CUBELLO (USA) (WiiWare).wad,12.9 MiB,386.9 GiB
One Piece: Unlimited Adventure,7.2,Ganbarion,Namco Bandai Games,One Piece - Unlimited Adventure (Japan).iso,4.4 GiB,391.3 GiB
Super Swing Golf,7.2,Ntreev Soft,Tecmo,Super Swing Golf (USA).iso,4.4 GiB,395.7 GiB
ShadowPlay,7.2,Deep Fried Entertainment,Deep Fried Entertainment,ShadowPlay (USA) (WiiWare).wad,30.8 MiB,395.7 GiB
Rock N' Roll Climber,7.2,Vitei,Nintendo,Rock N' Roll Climber (USA) (WiiWare).wad,18.1 MiB,395.7 GiB
Mario Sports Mix,7.2,Square Enix,Nintendo,"Mario Sports Mix (USA) (En,Fr,Es).iso",4.4 GiB,400.1 GiB
Elebits,7.2,Konami,Konami,Elebits (USA).iso,4.4 GiB,404.5 GiB
Dr. Mario Online RX,7.2,Arika,Nintendo,Dr. Mario Online Rx (USA) (v256) (WiiWare).wad,15.0 MiB,404.5 GiB
Fortune Street,7.2,Marvelous AQL,Nintendo,Fortune Street (USA).iso,4.4 GiB,408.9 GiB
uDraw Studio,7.1,THQ,THQ,"uDraw Studio (USA) (En,Fr,Es).iso",4.4 GiB,413.2 GiB
Mr. Driller W,7.1,Bandai Namco Games,Namco Bandai Games,Mr. Driller W (USA) (WiiWare).wad,19.4 MiB,413.3 GiB
Death Jr.: Root of Evil,7.1,Backbone Entertainment,Eidos Interactive,"Death Jr. - Root of Evil (USA) (En,Fr,Es).iso",4.4 GiB,417.6 GiB
Arkanoid Plus!,7.1,Taito Corporation,Square Enix,Arkanoid Plus! (USA) (WiiWare) (DLC).wad,192.5 KiB,417.6 GiB
Pokemon Rumble,7.0,Ambrella,Nintendo,Pokemon Rumble (USA) (WiiWare).wad,26.1 MiB,417.7 GiB
Overlord: Dark Legend,7.0,Climax Studios,Codemasters,"Overlord - Dark Legend (USA) (En,Fr,Es).iso",4.4 GiB,422.0 GiB
Mario Party 9,7.0,Nd Cube,Nintendo,"Mario Party 9 (USA, Asia) (En,Fr,Es).iso",4.4 GiB,426.4 GiB
Inazuma Eleven Strikers,7.0,Level 5,Level 5,Inazuma Eleven Strikers (Japan).iso,4.4 GiB,430.8 GiB
The Kore Gang,7.0,Snap Dragon Games,Atari SA,"Kore Gang, The (Europe) (En,Fr,De,Es).iso",4.4 GiB,435.2 GiB
The House of the Dead 2 & 3 Return,7.0,Sega,Sega,"House of the Dead 2 & 3 Return, The (USA) (En,Fr,Es).iso",4.4 GiB,439.5 GiB
Super Swing Golf Season 2,7.0,Tecmo,Tecmo,Super Swing Golf Season 2 (USA).iso,4.4 GiB,443.9 GiB
Rogue Trooper: Quartz Zone Massacre,7.0,Rebellion,Graffiti Entertainment,"Rogue Trooper - Quartz Zone Massacre (USA) (En,Fr,Es).iso",4.4 GiB,448.3 GiB
PokePark Wii: Pikachu's Adventure,7.0,Creatures Inc.,Nintendo,PokePark Wii - Pikachu's Adventure (USA).iso,4.4 GiB,452.7 GiB
Pearl Harbor Trilogy - 1941: Red Sun Rising,7.0,Arcade Moon,Legendo Entertainment,Pearl Harbor - Episode 1 - Red Sun Rising (USA) (WiiWare).wad,40.8 MiB,452.7 GiB
NASCAR Kart Racing,7.0,Electronic Arts,Electronic Arts,NASCAR Kart Racing (USA).iso,4.4 GiB,457.1 GiB
Magnetica Twist,7.0,Mitchell,Nintendo,Magnetica Twist (USA) (WiiWare).wad,18.4 MiB,457.1 GiB
Jett Rocket,7.0,Shin'en,Shin'en,Jett Rocket (USA) (WiiWare).wad,43.3 MiB,457.1 GiB
Excitebike: World Rally,7.0,Monster Games Inc.,Nintendo,Excitebike - World Rally (USA) (v512) (WiiWare).wad,28.7 MiB,457.2 GiB
Conduit 2,7.0,High Voltage Software,Sega,"Conduit 2 (USA) (En,Fr,Es).iso",4.4 GiB,461.6 GiB
Bust-A-Move Plus!,7.0,Taito Corporation,Square Enix,Bust-a-Move Plus! (USA) (WiiWare) (DLC).wad,147.8 KiB,461.6 GiB
Big Brain Academy: Wii Degree,7.0,Nintendo,Nintendo,"Big Brain Academy - Wii Degree (USA) (En,Fr,Es).iso",4.4 GiB,465.9 GiB
Art Style: ROTOHEX,7.0,Nintendo,Nintendo,Art Style - ROTOHEX (USA) (WiiWare).wad,20.4 MiB,466.0 GiB
Dragon Ball: Revenge of King Piccolo,7.0,Media.Vision,Namco Bandai Games,Dragon Ball - Revenge of King Piccolo (USA).iso,4.4 GiB,470.3 GiB
Kororinpa: Marble Mania,6.9,Hudson,Konami,Kororinpa - Marble Mania (USA).iso,4.4 GiB,474.7 GiB
Harvest Moon: Tree of Tranquility,6.9,Marvelous Entertainment,Natsume,Harvest Moon - Tree of Tranquility (USA) (Rev 1).iso,4.4 GiB,479.1 GiB
Gyrostarr,6.9,High Voltage Software,High Voltage Software,Gyrostarr (USA) (WiiWare).wad,38.9 MiB,479.1 GiB
Gradius ReBirth,6.9,M2,Konami,Gradius ReBirth (USA) (v257) (WiiWare).wad,29.0 MiB,479.2 GiB
Disaster: Day of Crisis,6.9,Monolith Soft,Nintendo,Disaster - Day of Crisis (Japan).iso,4.4 GiB,483.5 GiB
Dance Dance Revolution: Hottest Party 2,6.9,Konami,Konami,Dance Dance Revolution - Hottest Party 2 (USA).iso,4.4 GiB,487.9 GiB
PokePark 2: Wonders Beyond,6.8,Creatures Inc.,Nintendo,PokePark 2 - Wonders Beyond (USA).iso,4.4 GiB,492.3 GiB
