title,score,developer,publisher,rom_name,size,running_total
Championship Motocross 2001 Featuring Ricky Carmichael,7.0,Funcom,THQ,Championship Motocross 2001 featuring Ricky Carmichael (USA).bin,388.1 MiB,40.4 GiB
Delta Force: Urban Warfare,7.0,Rebellion,NovaLogic,"Delta Force Urban Warfare (USA) (En,Fr,Es).bin",261.8 MiB,40.7 GiB
Castlevania Chronicles,7.0,Konami,Konami,Castlevania Chronicles (USA).bin,503.8 MiB,41.2 GiB
Silhouette Mirage: Reprogrammed Hope,6.9,Treasure,Working Designs,Silhouette Mirage - Reprogrammed Hope (Japan) (Track 01).bin,171.0 MiB,41.3 GiB
Driver 2,6.8,Reflections Interactive,Infogrames,Driver 2 (USA) (Disc 2) (Rev 1).bin,1.2 GiB,42.5 GiB
Digimon Digital Card Battle,6.8,Bec,Bandai,Digimon Digital Card Battle (Europe).bin,205.8 MiB,42.7 GiB
Scooby-Doo and the Cyber Chase,6.7,Art,THQ,Scooby-Doo and the Cyber Chase (USA).bin,179.9 MiB,42.9 GiB
Dave Mirra Freestyle BMX: Maximum Remix,6.7,"Z-Axis, Ltd.",Acclaim,Dave Mirra Freestyle BMX - Maximum Remix (USA) (Track 1).bin,285.8 MiB,43.1 GiB
Vampire Hunter D,6.6,Jaleco Entertainment,Jaleco Entertainment,Vampire Hunter D (USA).bin,457.8 MiB,43.6 GiB
Torneko:  The Last Hope,6.6,Matrix Software,Enix Corporation,World of Dragon Warrior - Torneko - The Last Hope (USA) (Track 1).bin,556.4 MiB,44.1 GiB
Blade (2000),6.6,Hammerhead,Activision,Blade (USA).bin,596.0 MiB,44.7 GiB
Digimon World 3,6.6,Boom,Bandai,Digimon World 3 (USA).bin,617.5 MiB,45.3 GiB
Alien Resurrection,6.5,Argonaut Games,Fox Interactive,Alien Resurrection (USA) (Track 1).bin,257.5 MiB,45.6 GiB
Surf Riders,6.4,ACOT,Ubisoft,Surf Riders (USA) (Track 01).bin,106.9 MiB,45.7 GiB
One Piece Mansion,6.2,Capcom,Capcom,One Piece Mansion (USA).bin,415.7 MiB,46.1 GiB
Dexter's Laboratory: Mandark's Lab?,6.2,Red Lemon Studios,Bam Entertainment,Dexter's Laboratory - Mandark's Lab (USA) (Track 1).bin,245.6 MiB,46.3 GiB
Gundam: Battle Assault,6.1,Natsume,Bandai,Gundam Battle Assault (USA) (Track 01).bin,14.3 MiB,46.3 GiB
Digimon World 2,6.1,Bec,Bandai,Digimon World 2 (USA).bin,440.6 MiB,46.8 GiB
Disney's Lilo & Stitch,6.1,Blitz Games,SCEA,Disney's Lilo & Stitch (USA).bin,497.1 MiB,47.2 GiB
Speedball 2100,6.0,The Bitmap Brothers,Take-Two Interactive,Speedball 2100 (USA) (Track 01).bin,68.3 MiB,47.3 GiB
Men in Black - The Series: Crashdown,5.9,Runecraft,Infogrames,Men in Black - The Series - Crashdown (USA).bin,633.9 MiB,47.9 GiB
Twisted Metal: Small Brawl,5.8,Incognito Inc.,SCEA,Twisted Metal - Small Brawl (USA).bin,312.9 MiB,48.2 GiB
Gunfighter: The Legend of Jesse James,5.5,Rebellion,Ubisoft,Gunfighter - The Legend of Jesse James (USA).bin,181.8 MiB,48.4 GiB
