title,score,developer,publisher,rom_name,size,running_total
Naruto: Ultimate Ninja Heroes,6.5,CyberConnect2,Namco Bandai Games,Naruto - Ultimate Ninja Heroes (USA).iso,242.3 MiB,117.5 GiB
Juiced: Eliminator,6.5,Juice Games,THQ,Juiced Eliminator (USA).iso,1.2 GiB,118.6 GiB
Harvest Moon: Boy & Girl,6.5,Marvelous Entertainment,Natsume,Harvest Moon - Boy & Girl (USA).iso,325.7 MiB,119.0 GiB
Fighting Fantasy: Talisman of Death,6.5,Laughing Jackal,SCEA,Fighting Fantasy - Talisman of Death (USA) (minis) (PSN).iso,150.9 MiB,119.1 GiB
Capcom Puzzle World,6.5,Capcom,Capcom,Capcom Puzzle World (USA) (v1.02).iso,489.3 MiB,119.6 GiB
Rocky Balboa,6.4,Ubisoft,Ubisoft,Rocky Balboa (USA) (v1.02).iso,864.3 MiB,120.4 GiB
Dungeons & Dragons Tactics,6.4,Kuju Entertainment,Atari SA,Dungeons & Dragons Tactics (USA) (v1.01).iso,462.4 MiB,120.9 GiB
Samurai Warriors: State of War,6.4,Omega Force,Koei,Samurai Warriors - State of War (USA) (v1.01).iso,312.4 MiB,121.2 GiB
Hot Brain,6.4,Creat Studios,Midway,"Hot Brain (USA) (En,Fr,De,Es,It).iso",522.4 MiB,121.7 GiB
Driver '76,6.4,Sumo Digital,Ubisoft,Driver 76 (USA).iso,1.0 GiB,122.7 GiB
Spider-Man 2 (2005),6.3,Vicarious Visions,Activision,Spider-Man 2 (USA) (v1.01).iso,556.5 MiB,123.3 GiB
WTF: Work Time Fun,6.3,SCEJ,D3Publisher,WTF - Work Time Fun (USA) (v1.01).iso,419.2 MiB,123.7 GiB
The Con,6.3,SCEA,SCEA,"Con, The (USA).iso",818.5 MiB,124.5 GiB
Midway Arcade Treasures: Extended Play,6.3,Digital Eclipse,Midway,Midway Arcade Treasures - Extended Play (USA).iso,618.2 MiB,125.1 GiB
Bounty Hounds,6.3,Xpec,Namco Bandai Games,Bounty Hounds (USA).iso,1.1 GiB,126.2 GiB
ATV Offroad Fury: Blazin' Trails,6.3,Climax Studios,SCEA,ATV Offroad Fury - Blazin' Trails (USA) (v1.01).iso,861.6 MiB,127.0 GiB
Lord of Arcana,6.2,Access Games,Square Enix,"Lord of Arcana (USA) (En,Fr).iso",767.7 MiB,127.8 GiB
Crazy Taxi: Fare Wars,6.2,Sega,Sega,"Crazy Taxi - Fare Wars (USA) (En,Fr,De,Es,It) (v2.01).iso",530.2 MiB,128.3 GiB
Coded Arms,6.2,Konami,Konami,Coded Arms (USA) (v1.01).iso,175.1 MiB,128.4 GiB
Fading Shadows,6.2,Ivolgamus,Agetec,"Fading Shadows (USA) (En,Fr,De,Es,It,Nl,Ru) (v1.03).iso",702.8 MiB,129.1 GiB
Arcade Darts,6.2,Icon Games,Icon Games,Arcade Darts (USA) (minis) (PSN).iso,138.2 MiB,129.3 GiB
Aedis Eclipse: Generation of Chaos,6.2,Idea Factory,NIS America,Aedis Eclipse - Generation of Chaos (USA).iso,638.0 MiB,129.9 GiB
Shin Megami Tensei: Persona,6.2,ITL,Atlus,Shin Megami Tensei - Persona (USA).iso,782.7 MiB,130.6 GiB
Naruto Shippuden: Ultimate Ninja Heroes 3,6.2,CyberConnect2,Namco Bandai Games,Naruto Shippuden - Ultimate Ninja Heroes 3 (USA).iso,1.3 GiB,131.9 GiB
Tom Clancy's Splinter Cell Essentials,6.1,Ubisoft,Ubisoft,Tom Clancy's Splinter Cell - Essentials (USA) (v1.02).iso,1.7 GiB,133.6 GiB
Gretzky NHL,6.1,Page 44 Studios,SCEA,Gretzky NHL (USA).iso,146.1 MiB,133.7 GiB
Class of Heroes,6.1,Zerodiv,Atlus,Class of Heroes (USA) (v1.01).iso,324.9 MiB,134.1 GiB
Dynasty Warriors (PSP),6.1,Omega Force,Koei,Dynasty Warriors (USA).iso,153.1 MiB,134.2 GiB
