title,score,developer,publisher,rom_name,size,running_total
SOCOM: U.S. Navy SEALs Fireteam Bravo 3,8.4,Slant Six,SCEA,SOCOM - U.S. Navy SEALs - Fireteam Bravo 3 (USA) (v1.01).iso,1.3 GiB,44.9 GiB
Space Invaders Extreme,8.4,Taito Corporation,Square Enix,"Space Invaders Extreme (USA) (En,Fr,De,Es,It).iso",146.7 MiB,45.1 GiB
The Legend of Heroes: Trails in the Sky SC,8.4,Falcom,XSEED Games,"Legend of Heroes, The - Trails in the Sky (USA).iso",1.3 GiB,46.4 GiB
Untold Legends: Brotherhood of the Blade,8.4,Sony Online Entertainment,Sony Online Entertainment,Untold Legends - Brotherhood of the Blade (USA) (v1.02).iso,815.4 MiB,47.2 GiB
Valkyria Chronicles II,8.4,Sega,Sega,Valkyria Chronicles II (USA).iso,1.0 GiB,48.2 GiB
Virtua Tennis: World Tour,8.4,Sumo Digital,Sega,Virtua Tennis - World Tour (USA) (v1.02).iso,409.8 MiB,48.6 GiB
Wipeout Pulse,8.4,Studio Liverpool,SCEA,"WipEout Pulse (USA) (En,Fr,De,Es,It) (Promo).iso",435.8 MiB,49.0 GiB
X-Men Legends II: Rise of Apocalypse,8.4,Raven Software,Activision,X-Men Legends II - Rise of Apocalypse (USA) (v1.01).iso,1.2 GiB,50.3 GiB
Cladun: This is an RPG,8.3,System Prisma,NIS America,Cladun - This is an RPG! (USA) (PSP) (PSN).iso,291.3 MiB,50.6 GiB
Crisis Core: Final Fantasy VII,8.3,Square Enix,Square Enix,Crisis Core - Final Fantasy VII (USA).iso,1.6 GiB,52.2 GiB
Crush (2007),8.3,Zoe Mode,Sega,"Crush (USA) (En,Fr,Es).iso",583.8 MiB,52.7 GiB
Danganronpa: Trigger Happy Havoc,8.3,Spike Chunsoft,NIS America,,,
Darkstalkers Chronicle: The Chaos Tower,8.3,Capcom,Capcom,Darkstalkers Chronicle - The Chaos Tower (USA).iso,660.5 MiB,53.4 GiB
Disgaea 2: Dark Hero Days,8.3,Nippon Ichi Software,NIS America,Disgaea 2 - Dark Hero Days (USA) (v1.02).iso,757.1 MiB,54.1 GiB
Dissidia 012: Duodecim Final Fantasy,8.3,Square Enix,Square Enix,"Dissidia 012 - Duodecim Final Fantasy (USA) (En,Fr,De,Es,It).iso",1.6 GiB,55.7 GiB
FIFA Soccer 10,8.3,EA Sports,Electronic Arts,"FIFA Soccer 10 (USA) (En,Es).iso",1.6 GiB,57.4 GiB
Ghost in the Shell: Stand Alone Complex (2005),8.3,G-Artists,Bandai,Ghost in the Shell - Stand Alone Complex (USA) (v1.01).iso,756.5 MiB,58.1 GiB
Gradius Collection,8.3,M2,Konami,Gradius Collection (USA) (v1.01).iso,333.2 MiB,58.4 GiB
Growlanser: Wayfarer of Time,8.3,Career Soft,Atlus,Growlanser - Wayfarer of Time (USA).iso,1.1 GiB,59.5 GiB
Gungnir,8.3,Sting,Atlus,Gungnir (USA).iso,250.6 MiB,59.7 GiB
Lego Star Wars II: The Original Trilogy,8.3,Traveller's Tales,LucasArts,LEGO Star Wars II - The Original Trilogy (USA).iso,1.1 GiB,60.9 GiB
Lunar: Silver Star Harmony,8.3,Game Arts,XSEED Games,Lunar - Silver Star Harmony (USA).iso,933.5 MiB,61.8 GiB
MLB 06: The Show,8.3,SCEA San Diego Studios,SCEA,MLB 06 - The Show (USA) (v1.01).iso,1.4 GiB,63.2 GiB
MLB 08: The Show,8.3,SCEA San Diego Studios,SCEA,MLB 08 - The Show (USA).iso,1.4 GiB,64.5 GiB
Mytran Wars,8.3,Stormregion,Deep Silver,"Mytran Wars (USA) (En,Fr,De,Es,It) (v1.04).iso",1.1 GiB,65.7 GiB
Namco Museum Battle Collection,8.3,TOSE,Namco,"Namco Museum Battle Collection (Europe) (En,Fr,De,Es,It).iso",533.3 MiB,66.2 GiB
