title,score,developer,publisher,rom_name,size,running_total
The Lord of the Rings: The Two Towers,8.2,Stormfront Studios,EA Games,"Lord of the Rings, The - The Two Towers (USA).iso",1.4 GiB,178.1 GiB
The Simpsons: Road Rage,8.2,Radical Entertainment,Electronic Arts,"Simpsons, The - Road Rage (USA).iso",1.4 GiB,179.5 GiB
TimeSplitters: Future Perfect,8.2,Free Radical Design,EA Games,TimeSplitters - Future Perfect (USA).iso,1.4 GiB,180.8 GiB
Tony Hawk's Underground 2 Remix,8.2,Neversoft Entertainment,Activision,Tony Hawk's Underground 2 (USA).iso,1.4 GiB,182.2 GiB
Ultimate Spider-Man,8.2,Treyarch,Activision,Ultimate Spider-Man (USA).iso,1.4 GiB,183.6 GiB
WWE WrestleMania XIX,8.2,Yuke's,THQ,WWE WrestleMania XIX (USA).iso,1.4 GiB,184.9 GiB
Def Jam Vendetta,8.1,Aki Corp.,EA Sports Big,Def Jam - Vendetta (USA).iso,1.4 GiB,186.3 GiB
Donkey Kong Jungle Beat,8.1,Nintendo EAD Tokyo ,Nintendo,Donkey Kong Jungle Beat (USA).iso,1.4 GiB,187.6 GiB
FIFA 2002,8.1,EA Sports,EA Sports,FIFA 2003 (Japan).iso,1.4 GiB,189.0 GiB
Harry Potter and the Chamber of Secrets,8.1,Electronic Arts,EA Games,Harry Potter and the Chamber of Secrets (USA).iso,1.4 GiB,190.4 GiB
Harry Potter and the Prisoner of Azkaban,8.1,EA Games,EA Games,Harry Potter and the Prisoner of Azkaban (USA).iso,1.4 GiB,191.7 GiB
Kirby Air Ride,8.1,HAL Labs,Nintendo,Kirby Air Ride (USA).iso,1.4 GiB,193.1 GiB
LEGO Star Wars,8.1,Traveller's Tales,Eidos Interactive,LEGO Star Wars - The Video Game (USA).iso,1.4 GiB,194.4 GiB
Lost Kingdoms II,8.1,From Software,Activision,Lost Kingdoms II (USA).iso,1.4 GiB,195.8 GiB
Mega Man Anniversary Collection,8.1,Atomic Planet Entertainment,Capcom,Mega Man Anniversary Collection (USA) (Rev 1).iso,1.4 GiB,197.2 GiB
Need for Speed: Carbon,8.1,EA Canada,EA Games,Need for Speed - Carbon (USA).iso,1.4 GiB,198.5 GiB
Peter Jackson's King Kong: The Official Game of the Movie,8.1,Ubisoft Montpellier,Ubisoft,"Peter Jackson's King Kong - The Official Game of the Movie (USA) (En,Fr,Es).iso",1.4 GiB,199.9 GiB
Pokemon Colosseum,8.1,Genius Sonority Inc.,Nintendo,Pokemon Colosseum (USA).iso,1.4 GiB,201.2 GiB
Pokemon XD: Gale of Darkness,8.1,Genius Sonority Inc.,Nintendo,Pokemon XD - Gale of Darkness (USA).iso,1.4 GiB,202.6 GiB
Sonic Gems Collection,8.1,Sonic Team,Sega,Sonic Gems Collection (USA).iso,1.4 GiB,204.0 GiB
Sphinx and the Cursed Mummy,8.1,Eurocom,THQ,Sphinx and the Cursed Mummy (USA).iso,1.4 GiB,205.3 GiB
Star Fox: Assault,8.1,Namco,Nintendo,Star Fox - Assault (USA).iso,1.4 GiB,206.7 GiB
Star Wars: Bounty Hunter,8.1,LucasArts,LucasArts,Star Wars - Bounty Hunter (USA).iso,1.4 GiB,208.0 GiB
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,8.1,KCE Studios,Konami,Teenage Mutant Ninja Turtles 3 - Mutant Nightmare (USA) (Disc 2).iso,2.7 GiB,210.8 GiB
