title,score,developer,publisher,rom_name,size,running_total
Metal Torrent,9.6,Arika,Nintendo,,,
Ghost Trick: Phantom Detective,9.5,Capcom,Capcom,"Ghost Trick - Phantom Detective (USA) (En,Fr,De,Es,It).nds",128.0 MiB,128.0 MiB
Flipnote Studio,9.3,Nintendo,Nintendo,"Flipnote Studio (Europe, Australia) (En,Fr,De,Es,It).nds",3.3 MiB,131.3 MiB
Grand Theft Auto: Chinatown Wars,9.3,Rockstar Leeds,Rockstar Games,"Grand Theft Auto - Chinatown Wars (USA) (En,Fr,De,Es,It).nds",128.0 MiB,259.3 MiB
Pokemon HeartGold Version,9.2,Game Freak,Nintendo,Pokemon - HeartGold Version (USA).nds,128.0 MiB,387.3 MiB
Mario Kart DS,9.1,Nintendo,Nintendo,"Mario Kart DS (USA, Australia) (En,Fr,De,Es,It).nds",32.0 MiB,419.3 MiB
Pokemon Mystery Dungeon: Explorers of Sky,9.1,ChunSoft,Nintendo,Pokemon Mystery Dungeon - Explorers of Sky (USA).nds,128.0 MiB,547.3 MiB
Pokemon SoulSilver Version,9.1,Game Freak,Nintendo,"Pokemon - SoulSilver Version (USA, Australia).nds",128.0 MiB,675.3 MiB
Advance Wars: Dual Strike,9.0,Intelligent Systems,Nintendo,"Advance Wars - Dual Strike (USA, Australia).nds",32.0 MiB,707.3 MiB
"Flower, Sun, and Rain",9.0,h.a.n.d. Inc.,XSEED Games,,,
Mario & Luigi: Bowser's Inside Story,9.0,Alphadream Corporation,Nintendo,Mario & Luigi - Bowser's Inside Story (USA) (Video).nds,2.0 MiB,709.3 MiB
Phoenix Wright: Ace Attorney,9.0,Capcom,Capcom,Phoenix Wright - Ace Attorney (USA).nds,64.0 MiB,773.3 MiB
Phoenix Wright: Ace Attorney - Trials and Tribulations,9.0,Capcom,Capcom,Phoenix Wright - Ace Attorney - Trials and Tribulations (USA).nds,32.0 MiB,805.3 MiB
The Legend of Zelda: Phantom Hourglass,9.0,Nintendo,Nintendo,"Legend of Zelda, The - Phantom Hourglass (USA) (En,Fr,Es).nds",64.0 MiB,869.3 MiB
Castlevania: Dawn of Sorrow,8.9,Konami,Konami,Castlevania - Dawn of Sorrow (USA).nds,64.0 MiB,933.3 MiB
Final Fantasy Tactics A2: Grimoire of the Rift,8.9,Square Enix,Square Enix,"Final Fantasy Tactics A2 - Grimoire of the Rift (USA) (En,Fr,Es).nds",128.0 MiB,1.0 GiB
Final Fantasy XII: Revenant Wings,8.9,Think and Feel,Square Enix,Final Fantasy XII - Revenant Wings (USA).nds,128.0 MiB,1.2 GiB
New Super Mario Bros.,8.9,Nintendo,Nintendo,"New Super Mario Bros. (USA, Australia).nds",32.0 MiB,1.2 GiB
"Nine Hours, Nine Persons, Nine Doors",8.9,ChunSoft,Aksys Games,"Nine Hours, Nine Persons, Nine Doors (USA).nds",128.0 MiB,1.3 GiB
Pokemon Platinum Version,8.9,Game Freak,Nintendo,Pokemon - Platinum Version (USA) (Rev 1).nds,128.0 MiB,1.4 GiB
Kirby Super Star Ultra,8.8,HAL Labs,Nintendo,Kirby Super Star Ultra (USA) (Video).nds,1.9 MiB,1.4 GiB
Meteos,8.8,Q Entertainment,Nintendo,Meteos (USA).nds,64.0 MiB,1.5 GiB
The World Ends with You,8.8,Jupiter Corporation,Square Enix,"World Ends with You, The (USA).nds",128.0 MiB,1.6 GiB
"Warhammer 40,000: Squad Command",8.8,RedLynx,THQ,"Warhammer 40,000 - Squad Command (USA) (En,Fr).nds",32.0 MiB,1.7 GiB
America's Test Kitchen: Let's Get Cooking,8.7,indieszero,Nintendo,America's Test Kitchen - Let's Get Cooking (USA).nds,256.0 MiB,1.9 GiB
Dragon Quest IX: Sentinels of the Starry Skies,8.7,Level 5,Nintendo,"Dragon Quest IX - Sentinels of the Starry Skies (USA) (En,Fr,Es).nds",256.0 MiB,2.2 GiB
Dragon Quest V: Hand of the Heavenly Bride,8.7,ArtePiazza,Square Enix,"Dragon Quest V - Hand of the Heavenly Bride (USA) (En,Fr,Es).nds",128.0 MiB,2.3 GiB
Elite Beat Agents,8.7,iNiS,Nintendo,Elite Beat Agents (USA).nds,128.0 MiB,2.4 GiB
Inazuma Eleven 2: Firestorm,8.7,Level 5,Level 5,Inazuma Eleven 2 - Firestorm (Europe).nds,256.0 MiB,2.7 GiB
Pokemon Black Version,8.7,Game Freak,Nintendo,"Pokemon - Black Version (USA, Europe) (NDSi Enhanced).nds",256.0 MiB,2.9 GiB
Pokemon White Version,8.7,Game Freak,Nintendo,"Pokemon - White Version (USA, Europe) (NDSi Enhanced).nds",256.0 MiB,3.2 GiB
Professor Layton and the Unwound Future,8.7,Level 5,Nintendo,Professor Layton and the Unwound Future (USA) (Video).nds,2.5 MiB,3.2 GiB
The Legend of Zelda: Spirit Tracks,8.7,Nintendo,Nintendo,"Legend of Zelda, The - Spirit Tracks (USA) (En,Fr,Es) (Rev 1).nds",128.0 MiB,3.3 GiB
Advance Wars: Days of Ruin,8.6,Intelligent Systems,Nintendo,"Advance Wars - Days of Ruin (USA) (En,Fr,Es).nds",64.0 MiB,3.4 GiB
Animal Crossing: Wild World,8.6,Nintendo,Nintendo,Animal Crossing - Wild World (USA) (Rev 1).nds,32.0 MiB,3.4 GiB
Final Fantasy III (3D Remake),8.6,Matrix Software,Square Enix,Final Fantasy III (USA).nds,128.0 MiB,3.5 GiB
Final Fantasy: The 4 Heroes of Light,8.6,Matrix Software,Square Enix,Final Fantasy - The 4 Heroes of Light (USA).nds,64.0 MiB,3.6 GiB
Garfield's Nightmare,8.6,Shin'en,The Game Factory,"Garfield's Nightmare (USA) (En,Fr,Es).nds",16.0 MiB,3.6 GiB
Kirby: Canvas Curse,8.6,HAL Labs,Nintendo,Kirby - Canvas Curse (USA).nds,64.0 MiB,3.7 GiB
Mario & Luigi: Partners in Time,8.6,Alphadream Corporation,Nintendo,Mario & Luigi - Partners in Time (USA) (Rev 1).nds,64.0 MiB,3.7 GiB
Might & Magic: Clash of Heroes,8.6,Capy Games,Ubisoft,"Might & Magic - Clash of Heroes (USA) (En,Fr,Es).nds",32.0 MiB,3.7 GiB
Planet Puzzle League,8.6,Intelligent Systems,Nintendo,Planet Puzzle League (USA).nds,32.0 MiB,3.8 GiB
Pokemon Mystery Dungeon: Explorers of Darkness,8.6,ChunSoft,Nintendo,Pokemon Mystery Dungeon - Explorers of Darkness (USA).nds,64.0 MiB,3.8 GiB
Radiant Historia,8.6,Atlus,Atlus,Radiant Historia (USA).nds,128.0 MiB,4.0 GiB
Solatorobo: Red the Hunter,8.6,CyberConnect2,XSEED Games,"Solatorobo - Red the Hunter (USA) (En,Fr,De,Es,It) (NDSi Enhanced).nds",64.0 MiB,4.0 GiB
Castlevania: Portrait of Ruin,8.5,Konami,Konami,Castlevania - Portrait of Ruin (USA).nds,64.0 MiB,4.1 GiB
Final Fantasy IV (3D Remake),8.5,Matrix Software,Square Enix,Final Fantasy IV (USA) (Video).nds,2.2 MiB,4.1 GiB
Hotel Dusk: Room 215,8.5,Cing,Nintendo,Hotel Dusk - Room 215 (USA) (Video).nds,2.5 MiB,4.1 GiB
Metroid Prime: Hunters,8.5,Nintendo Software Technology,Nintendo,Metroid Prime - Hunters (USA) (Rev 1).nds,64.0 MiB,4.2 GiB
Phoenix Wright: Ace Attorney - Justice for All,8.5,Capcom,Capcom,Phoenix Wright - Ace Attorney - Justice for All (USA).nds,32.0 MiB,4.2 GiB
Pokemon Diamond Version,8.5,Game Freak,Nintendo,Pokemon - Diamond Version (USA) (Rev 5).nds,64.0 MiB,4.2 GiB
Pokemon Mystery Dungeon: Explorers of Time,8.5,ChunSoft,Nintendo,Pokemon Mystery Dungeon - Explorers of Time (USA).nds,64.0 MiB,4.3 GiB
Pokemon Pearl Version,8.5,Game Freak,Nintendo,Pokemon - Pearl Version (USA) (Rev 5).nds,64.0 MiB,4.4 GiB
Professor Layton and the Curious Village,8.5,Level 5,Nintendo,"Professor Layton and the Curious Village (USA, Australia).nds",64.0 MiB,4.4 GiB
Shantae: Risky's Revenge,8.5,WayForward,WayForward,,,
