title,score,developer,publisher,rom_name,size
Hi Hi Puffy AmiYumi: The Genie & the Amp,5.2,Sensory Sweep,D3Publisher,Hi Hi Puffy AmiYumi - The Genie & the Amp (USA).nds,67108864
Easy Piano,5.2,Game Life,Valcon Games,"Easy Piano (USA) (En,Fr,Es).nds",16777216
Brain Voyage,5.2,Razorback Developments,Eidos Interactive,"Brain Voyage (USA) (En,Fr,Es).nds",33554432
Again: Interactive Crime Novel,5.2,Cing,Tecmo,Again - Interactive Crime Novel (USA).nds,134217728
Retro Atari Classics,5.1,Taniko,Atari SA,"Retro Atari Classics (USA, Europe).nds",16777216
Paper Airplane Chase,5.1,Nintendo,Nintendo,,
Left Brain Right Brain 2,5.1,Kokolo Corporation,Majesco,"Left Brain, Right Brain 2 (USA).nds",33554432
Code Lyoko: Fall of X.A.N.A.,5.1,The Game Factory,The Game Factory,"Code Lyoko - Fall of X.A.N.A. (USA) (En,Fr) (Beta).nds",33554432
Camping Mama: Outdoor Adventures,5.1,Racjin,Majesco,Camping Mama - Outdoor Adventures (USA).nds,67108864
Vampire Moon: The Mystery of the Hidden Sun,5.0,City Interactive,City Interactive,"Vampire Moon - The Mystery of the Hidden Sun (USA) (En,Fr,Es).nds",33554432
The Sims 2: Apartment Pets,5.0,Full Fat,Electronic Arts,"Sims 2, The - Apartment Pets (USA) (En,Fr,De,Es,It,Nl).nds",33554432
Tao's Adventure: Curse of the Demon Seal,5.0,Konami Software Shanghai,Konami,Tao's Adventure - Curse of the Demon Seal (USA).nds,67108864
Spyro: Shadow Legacy,5.0,Amaze Entertainment,VU Games,Spyro - Shadow Legacy (USA) (Beta).nds,67108864
Spider-Man: Edge of Time (DS),5.0,Other Ocean Interactive,Activision,"Spider-Man - Edge of Time (USA) (En,Fr).nds",67108864
Pirates: Duels on the High Seas,5.0,Oxygen Interactive,Oxygen Interactive,Pirates - Duels on the High Seas (USA).nds,16777216
Hurry Up Hedgehog!,5.0,Ivolgamus,Oxygen Interactive,Hurry Up Hedgehog! (USA).nds,8388608
Bubble Bobble Double Shot,5.0,Marvelous Entertainment,Ignition Entertainment,"Bubble Bobble - Double Shot (USA) (En,Fr,Es).nds",16777216
A Witch's Tale,5.0,Hit Maker,NIS America,"Witch's Tale, A (USA).nds",134217728
Spitfire Heroes: Tales of the Royal Air Force,4.9,Big John Games,Destineer,Spitfire Heroes - Tales of the Royal Air Force (USA).nds,16777216
Space Invaders Revolution,4.9,Marvelous Entertainment,Mastiff,"Space Invaders Revolution (USA) (En,Fr,De,Es,It).nds",16777216
Naruto Shippuden: Ninja Council 4,4.9,Aspect,Tomy Corporation,"Naruto Shippuden - Ninja Council 4 (USA) (En,Fr,Es).nds",67108864
Digimon World Championship,4.9,Epics,Namco Bandai Games,Digimon World Championship (USA) (Beta).nds,67108864
Challenge Me: Math Workout,4.9,Oxygen Interactive,O-Games,Challenge Me - Math Workout (USA).nds,8388608
Back at the Barnyard: Slop Bucket Games,4.9,THQ,THQ,Back at the Barnyard - Slop Bucket Games (USA).nds,33554432
Animal Paradise,4.9,Empire Interactive,Empire Interactive,"Animal Paradise - Wild (USA) (En,Fr,Es).nds",67108864
Top Gun (2006),4.8,InterActive Vision Games,Mastiff,Top Gun (USA).nds,16777216
Sprung,4.8,Ubisoft,Ubisoft,,
SNK vs. Capcom Card Fighters DS,4.8,SNK Playmore,SNK Playmore,SNK vs. Capcom - Card Fighters DS (USA) (Rev 1).nds,33554432
Sherlock Holmes and the Mystery of Osborne House,4.8,Frogwares,THQ,"Sherlock Holmes and the Mystery of Osborne House (USA) (En,Fr,Es).nds",16777216
Red Bull BC One,4.8,Smack Down Productions,Ignition Entertainment,"Red Bull BC One (USA) (En,Fr,De,Es,It).nds",16777216
Miami Nights: Singles in the City,4.8,Gameloft,Ubisoft,"Miami Nights - Singles in the City (USA) (En,Fr,Es).nds",33554432
Mega Brain Boost,4.8,Interchannel-Holon,Majesco,Mega Brain Boost (USA).nds,16777216
Lux-Pain,4.8,Killaware,Ignition Entertainment,Lux-Pain (USA).nds,134217728
Disney/Pixar Ratatouille: Food Frenzy,4.8,Helixe,THQ,Ratatouille - Food Frenzy (USA).nds,33554432
What's Cooking with Jamie Oliver,4.7,Keen Games,Atari SA,"What's Cooking - Jamie Oliver (USA) (En,Fr,Es).nds",16777216
Lionel Trains On Track,4.7,Black Lantern Studios,DSI Games,Lionel Trains - On Track (USA).nds,8388608
Jake Hunter: Detective Chronicles,4.7,WorkJam,Aksys Games,Jake Hunter - Detective Chronicles (USA).nds,33554432
Death Jr. and the Science Fair of Doom,4.7,Foundation 9 Entertainment,Konami,Death Jr. and the Science Fair of Doom (USA).nds,67108864
Alt-Play: Jason Rohrer Anthology,4.7,Sabarasa Entertainment,Sabarasa Entertainment,,
Spectral Force Genesis,4.6,Idea Factory,Ignition Entertainment,Spectral Force - Genesis (USA).nds,67108864
Pokemon Dash,4.6,Ambrella,Nintendo,Pokemon Dash (USA).nds,16777216
Nancy Drew: The Mystery of the Clue Bender Society,4.6,Gorilla Systems,Majesco,Nancy Drew - The Mystery of the Clue Bender Society (USA).nds,67108864
Inuyasha: Secret of the Divine Jewel,4.6,Art,Namco Bandai Games,InuYasha - Secret of the Divine Jewel (USA).nds,33554432
Freedom Wings,4.6,Beluga Computer,Natsume,Freedom Wings (USA).nds,16777216
Mushroom Men: Rise of the Fungi,4.5,Red Fly Studio,Gamecock Media Group,"Mushroom Men - Rise of the Fungi (USA) (En,Fr,De,Es,It).nds",33554432
Jonas,4.5,Altron,Disney Interactive Studios,"Jonas (USA) (En,Fr,Es) (Rev 1).nds",67108864
Garfield's Fun Fest,4.4,Black Lantern Studios,DSI Games,Garfield's Fun Fest (USA).nds,8388608
C.O.R.E.,4.4,NoWay Studio,Graffiti Entertainment,"C.O.R.E. (USA) (En,Fr,De,Es,It).nds",67108864
Spirit Hunters Inc: Shadow,4.3,Nnooo,Nnooo,,
Spirit Hunters Inc: Light,4.3,Nnooo,Nnooo,,
John Deere: Harvest in the Heartland,4.3,Black Lantern Studios,Destineer,John Deere - Harvest in the Heartland (USA) (Rev 1).nds,33554432
Igor the Game (2008),4.3,Artefacts Studio,SouthPeak Games,Igor - The Game (USA).nds,16777216
Nickelodeon Drake & Josh: Talent Showdown,4.3,Artificial Mind and Movement,THQ,"Drake & Josh - Talent Showdown (USA) (En,Fr).nds",16777216
1950s Lawn Mower Kids,4.3,Zordix,Zordix,1950s Lawn Mower Kids (USA).nds,11552768
History Great Empires: Rome,4.2,Slitherine,Valcon Games,"History - Great Empires - Rome (USA) (En,Fr,De,Es,It).nds",33554432
Crystal Adventure,4.2,CIRCLE Entertainment,CIRCLE Entertainment,"Poptropica Adventures (USA) (En,Fr).nds",16777216
Puzzle de Harvest Moon,4.1,Platinum Egg,Natsume,Puzzle de Harvest Moon (USA).nds,8388608
Escape Trick: Convenience Store,4.1,D3Publisher,Intense,,
Underground Pool,4.0,FrontLine Studios,UFO Interactive,Underground Pool (USA).nds,8388608
Tank Beat,4.0,MileStone Inc.,O3 Entertainment,Tank Beat (USA).nds,33554432
Classic Action: Devilish,4.0,Starfish SD,UFO Interactive,Classic Action - Devilish (USA).nds,16777216
Brain Boost: Gamma Wave,4.0,HuneX,Majesco,Brain Boost - Gamma Wave (USA).nds,16777216
Turn It Around,3.9,Taito Corporation,Majesco,Turn It Around (USA).nds,33554432
Toon-doku,3.9,Dragon's Den Unlimited,Majesco,"Zendoku (USA) (En,Fr,De,Es,It).nds",16777216
The Settlers (2007),3.9,Blue Byte,Ubisoft,,
Journey to the Center of the Earth,3.9,Human Soft,THQ,Journey to the Center of the Earth (USA).nds,67108864
Inkheart,3.9,DreamCatcher Interactive,DreamCatcher Interactive,"Inkheart (USA) (En,Fr,De,Es,It).nds",33554432
Chicken Hunter,3.9,Phenomedia,MumboJumbo,"Chicken Hunter (USA) (En,Fr,De,Es,It,Nl).nds",33554432
Brain Boost: Beta Wave,3.9,HuneX,Majesco,Brain Boost - Gamma Wave (USA).nds,16777216
Master Jin Jin's IQ Challenge,3.8,Astroll,Valcon Games,Master Jin Jin's IQ Challenge (USA).nds,33554432
Disney High School Musical 2: Work This Out!,3.8,Artificial Mind and Movement,Disney Interactive Studios,"High School Musical 2 - Work This Out! (USA) (En,Fr,De,Es,It,Nl).nds",67108864
Bubble Bobble Revolution,3.8,Taito Corporation,Codemasters,Bubble Bobble Revolution (USA) (Rev 1).nds,33554432
B-17: Fortress in the Sky,3.8,Skyworks Technologies,DSI Games,B-17 - Fortress in the Sky (USA).nds,8388608
1 vs. 100 (2008),3.8,ECI,DSI Games,1 vs 100 (USA).nds,16777216
Tenchu: Dark Secret,3.7,Polygon Magic,Nintendo,Tenchu - Dark Secret (USA).nds,67108864
Double Sequence: The Q-Virus Invasion,3.7,Next Wave Team,DSI Games,"Double Sequence - The Q-Virus Invasion (USA) (En,Fr,De,Es,It).nds",8388608
Crash Boom Bang!,3.7,Dimps Corporation,Sierra Entertainment,Crash Boom Bang! (USA).nds,67108864
Teenage Mutant Ninja Turtles: Arcade Attack,3.6,Ubisoft,Ubisoft,"Teenage Mutant Ninja Turtles - Arcade Attack (USA) (En,Fr,Es).nds",67108864
Beyblade: Metal Fusion,3.6,Hudson Soft,Hudson Entertainment,"Beyblade - Metal Fusion (USA) (En,Fr,Es) (Walmart Exclusive).nds",67108864
The Wild West,3.5,Happy Happening,Majesco,"Wild West, The (USA).nds",33554432
Super Black Bass Fishing,3.5,Starfish SD,Majesco,Super Black Bass Fishing (USA).nds,33554432
Real Time Conflict: Shogun Empires,3.5,Box Clever Interactive,Namco,Real Time Conflict - Shogun Empires (USA).nds,33554432
ATV Quad Frenzy,3.5,Skyworks Technologies,Majesco,ATV Quad Frenzy (USA).nds,16777216
Clash of Elementalists,3.4,Teyon,Teyon,,
Monster Trucks DS,3.3,Skyworks Technologies,Majesco,Monster Trucks DS (USA).nds,16777216
Dragon Booster,3.3,Konami Computer Entertainment Hawaii,Konami,Dragon Booster (USA).nds,67108864
Best of Tests DS,3.2,Otaboo,Conspiracy Entertainment,"Best of Tests DS (USA) (En,Fr,Es).nds",8388608
Zoey 101: Field Trip Fiasco,3.1,Barking Lizards,THQ,Zoey 101 - Field Trip Fiasco (USA).nds,16777216
Toy Shop,3.1,Gameinvest,Majesco,Toy Shop (USA).nds,16777216
Original Frisbee Disc Sports: Ultimate & Golf,3.1,Skyworks Technologies,Destination Software,Original Frisbee Disc Sports - Ultimate & Golf (USA).nds,8388608
Thundercats (2012),2.8,Aspect,Namco Bandai Games,"ThunderCats (USA) (En,Fr,De,Es,It) (Beta) (2012-08-10).nds",33554432
Ping Pals,2.8,WayForward,THQ,Ping Pals (United Kingdom).nds,16777216
Dino Master,2.8,Creative Office,Majesco,TouchMaster (USA) (Rev 1).nds,67108864
Rhythm 'n Notes: Improve Your Music Skills,2.6,Beyond Interactive,Agetec,Rhythm 'n Notes - Improve Your Music Skills (USA).nds,8388608
Sudoku Mania,2.5,FrontLine Studios,UFO Interactive,Sudokumaniacs (France).nds,8388608
Homie Rollerz,2.3,Webfoot Technologies,Destineer,"Homie Rollerz (USA) (En,Es).nds",16777216
Wiffle Ball,2.2,Skyworks Technologies,DSI Games,Wiffle Ball (USA).nds,8388608
