title,score,developer,publisher,rom_name,size,running_total
Crazy Taxi: Fare Wars,6.4,Sega,Sega,"Crazy Taxi - Fare Wars (USA) (En,Fr,De,Es,It) (v2.01).iso",530.2 MiB,105.5 GiB
Atari Classics Evolved,6.4,Stainless Games,Atari SA,Atari Classics Evolved (USA) (v1.02).iso,80.1 MiB,105.5 GiB
WTF: Work Time Fun,6.3,SCEJ,D3Publisher,WTF - Work Time Fun (USA) (v1.01).iso,419.2 MiB,105.9 GiB
Undead Knights,6.3,Now Production,Tecmo,Undead Knights (USA) (v1.04).iso,484.0 MiB,106.4 GiB
The Con,6.3,SCEA,SCEA,"Con, The (USA).iso",818.5 MiB,107.2 GiB
Midway Arcade Treasures: Extended Play,6.3,Digital Eclipse,Midway,Midway Arcade Treasures - Extended Play (USA).iso,618.2 MiB,107.8 GiB
Miami Vice: The Game (2006),6.3,Rebellion,Sierra Entertainment,Miami Vice - The Game (USA) (v1.01).iso,330.6 MiB,108.1 GiB
Dragon Ball Z: Tenkaichi Tag Team,6.3,Spike,Namco Bandai Games,"Dragon Ball Z - Tenkaichi Tag Team (USA) (En,Fr,Es).iso",1.3 GiB,109.4 GiB
Bounty Hounds,6.3,Xpec,Namco Bandai Games,Bounty Hounds (USA).iso,1.1 GiB,110.5 GiB
ATV Offroad Fury: Blazin' Trails,6.3,Climax Studios,SCEA,ATV Offroad Fury - Blazin' Trails (USA) (v1.01).iso,861.6 MiB,111.3 GiB
Assassin's Creed: Bloodlines,6.3,Griptonite Games,Ubisoft,"Assassin's Creed - Bloodlines (USA) (En,Fr,De,Es,It).iso",772.1 MiB,112.1 GiB
Yu-Gi-Oh! GX Tag Force,6.2,Konami,Konami,Yu-Gi-Oh! GX - Tag Force (USA) (v1.03).iso,669.2 MiB,112.7 GiB
Fading Shadows,6.2,Ivolgamus,Agetec,"Fading Shadows (USA) (En,Fr,De,Es,It,Nl,Ru) (v1.03).iso",702.8 MiB,113.4 GiB
Dynasty Warriors (PSP),6.2,Omega Force,Koei,Dynasty Warriors (USA).iso,153.1 MiB,113.6 GiB
Arcade Darts,6.2,Icon Games,Icon Games,Arcade Darts (USA) (minis) (PSN).iso,138.2 MiB,113.7 GiB
Aedis Eclipse: Generation of Chaos,6.2,Idea Factory,NIS America,Aedis Eclipse - Generation of Chaos (USA).iso,638.0 MiB,114.3 GiB
