title,score,developer,publisher,rom_name,size,running_total
ATV Offroad Fury 4,7.7,Climax Studios,SCEA,ATV Offroad Fury 4 (USA) (Layer 1) (Beta) (2006-10-02).iso,3.5 GiB,299.2 GiB
Arcana Heart,7.7,Examu,Atlus,Arcana Heart (USA).iso,2.0 GiB,301.2 GiB
WWF SmackDown! Just Bring It,7.6,Yuke's,THQ,WWF SmackDown! Just Bring It (USA).iso,2.6 GiB,303.8 GiB
Tokyo Xtreme Racer Zero,7.6,Genki,Crave,Tokyo Xtreme Racer - Zero (USA).iso,1.5 GiB,305.3 GiB
Summoner 2,7.6,Volition Inc.,THQ,Summoner 2 (USA).iso,2.9 GiB,308.2 GiB
Suikoden V,7.6,Konami,Konami,Suikoden V (USA).iso,4.2 GiB,312.4 GiB
SingStar Legends,7.6,SCEE London Studio,SCEA,SingStar Legends (USA).iso,3.5 GiB,315.9 GiB
SingStar Amped,7.6,SCEE London Studio,SCEA,SingStar Amped (USA).iso,4.4 GiB,320.3 GiB
Shadow Hearts: From the New World,7.6,Nautilus,XSEED Games,Shadow Hearts - From the New World (USA).iso,4.0 GiB,324.3 GiB
Nobunaga's Ambition: Iron Triangle,7.6,Koei,Koei,Nobunaga's Ambition - Iron Triangle (USA).iso,2.1 GiB,326.3 GiB
MVP 07 NCAA Baseball,7.6,EA Canada,Electronic Arts,MVP 07 NCAA Baseball (USA).iso,4.0 GiB,330.3 GiB
Karaoke Revolution Volume 2,7.6,Harmonix Music Systems,Konami,Karaoke Revolution Volume 2 (USA).iso,1.9 GiB,332.3 GiB
Jade Cocoon 2,7.6,Genki,Ubisoft,Jade Cocoon 2 (USA).iso,2.9 GiB,335.1 GiB
Grand Prix Challenge,7.6,Melbourne House,Infogrames,Grand Prix Challenge (USA).iso,1.4 GiB,336.6 GiB
Disney's Kim Possible: What's the Switch?,7.6,Artificial Mind and Movement,Buena Vista Games,Disney's Kim Possible - What's the Switch (USA).iso,1.3 GiB,337.8 GiB
Dance Dance Revolution Extreme 2,7.6,Konami Computer Entertainment Hawaii,Konami,Dance Dance Revolution Extreme 2 (USA).iso,3.6 GiB,341.5 GiB
.hack//Mutation Part 2,7.6,CyberConnect2,Bandai,,,
Yakuza,7.5,Amusement Vision,Sega,Yakuza (USA).iso,4.1 GiB,345.6 GiB
Victorious Boxers: Ippo's Road to Glory,7.5,New,Empire Interactive,Victorious Boxers - Ippo's Road to Glory (USA).iso,1.8 GiB,347.4 GiB
Transformers (2004),7.5,Melbourne House,Atari SA,Transformers (USA).iso,2.7 GiB,350.1 GiB
The King of Fighters XI,7.5,SNK Playmore,SNK Playmore,"King of Fighters XI, The (Japan).iso",2.4 GiB,352.4 GiB
Stella Deus: The Gate of Eternity,7.5,Pinegrow,Atlus,Stella Deus - The Gate of Eternity (USA).iso,3.5 GiB,355.9 GiB
SkyGunner,7.5,Pixel Arts,Atlus,SkyGunner (USA).iso,1.1 GiB,357.1 GiB
SingStar Country,7.5,SCEE London Studio,SCEA,SingStar Country (USA).iso,4.4 GiB,361.5 GiB
Shadow of Rome,7.5,Capcom,Capcom,Shadow of Rome (USA).iso,4.4 GiB,365.8 GiB
Naruto: Ultimate Ninja 3,7.5,CyberConnect2,Namco Bandai Games,Naruto - Ultimate Ninja 3 (USA).iso,3.8 GiB,369.6 GiB
Naruto: Ultimate Ninja,7.5,CyberConnect2,Namco Bandai Games,Naruto - Ultimate Ninja (USA).iso,1.4 GiB,371.0 GiB
Kessen,7.5,Koei,Electronic Arts,Kessen (USA).iso,4.2 GiB,375.2 GiB
Front Mission 4,7.5,Square Enix,Square Enix,Front Mission 4 (USA).iso,1.9 GiB,377.1 GiB
Dynasty Warriors 2,7.5,Omega Force,Koei,Dynasty Warriors 2 (USA) (Track 1).bin,621.1 MiB,377.7 GiB
Crimson Sea 2,7.5,Koei,Koei,Crimson Sea 2 (USA).iso,4.3 GiB,382.1 GiB
Buzz! The Mega Quiz,7.5,Relentless Software,SCEA,Buzz! The Mega Quiz (USA).iso,3.9 GiB,385.9 GiB
Armored Core 2: Another Age,7.5,From Software,Agetec,Armored Core 2 - Another Age (USA).iso,3.5 GiB,389.5 GiB
Ace Combat Zero: The Belkan War,7.5,Project Aces ,Namco,Ace Combat Zero - The Belkan War (USA).iso,3.9 GiB,393.4 GiB
.hack//Infection Part 1,7.5,CyberConnect2,Bandai,,,
Tourist Trophy,7.4,Polyphony Digital,SCEA,Tourist Trophy (USA).iso,2.8 GiB,396.2 GiB
Steambot Chronicles,7.4,Irem,Atlus,Steambot Chronicles (USA).iso,2.5 GiB,398.7 GiB
Smash Court Tennis Pro Tournament 2,7.4,Namco,Namco,Smash Court Tennis - Pro Tournament 2 (USA).iso,4.2 GiB,402.8 GiB
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. the Soulless Army,7.4,Atlus,Atlus,Shin Megami Tensei - Devil Summoner - Raidou Kuzunoha vs. the Soulless Army (USA).iso,3.0 GiB,405.8 GiB
Radiata Stories,7.4,Tri-Ace,Square Enix,Radiata Stories (USA).iso,4.3 GiB,410.1 GiB
NCAA March Madness 2003,7.4,NuFX,EA Sports,NCAA March Madness 2003 (USA).iso,1.2 GiB,411.3 GiB
Magic Pengel: The Quest for Color,7.4,Taito Corporation,Agetec,Magic Pengel - The Quest for Color (USA).iso,2.3 GiB,413.6 GiB
Genji: Dawn of the Samurai,7.4,Game Republic,SCEA,Genji - Dawn of the Samurai (USA).iso,3.9 GiB,417.5 GiB
Fatal Frame,7.4,Tecmo,Tecmo,Fatal Frame (USA).iso,2.6 GiB,420.0 GiB
EverQuest Online Adventures,7.4,Sony Online Entertainment,Sony Online Entertainment,EverQuest - Online Adventures (USA) (Beta) (2002-11-17).iso,1.3 GiB,421.3 GiB
Atelier Iris: Eternal Mana,7.4,Gust,NIS America,Atelier Iris - Eternal Mana (USA).iso,2.4 GiB,423.8 GiB
Xenosaga Episode II: Jenseits von Gut und Bose,7.3,Monolith Soft,Namco,Xenosaga Episode II - Jenseits von Gut und Boese (USA) (Disc 2).iso,4.4 GiB,428.1 GiB
Wild Arms Alter Code: F,7.3,Media.Vision,Agetec,Wild Arms - Alter Code - F (USA).iso,7.7 GiB,435.9 GiB
Twisted Metal: Head-On - Extra Twisted Edition,7.3,Eat Sleep Play,SCEA,Twisted Metal - Head-On - Extra Twisted Edition (USA).iso,3.9 GiB,439.8 GiB
Tribes Aerial Assault,7.3,Inevitable Entertainment,Sierra Entertainment,Tribes - Aerial Assault (USA).bin,667.2 MiB,440.4 GiB
Super Bust-A-Move 2,7.3,Taito Corporation,Ubisoft,Super Bust-A-Move 2 (USA).bin,588.2 MiB,441.0 GiB
Smash Court Tennis Pro Tournament,7.3,Namco,Namco,Smash Court Tennis - Pro Tournament (USA).bin,544.6 MiB,441.5 GiB
SingStar Pop,7.3,SCEE London Studio,SCEA,SingStar Pop (USA).iso,4.2 GiB,445.8 GiB
SingStar '90s,7.3,SCEE,SCEA,SingStar '90s (USA).iso,4.4 GiB,450.1 GiB
Shadow Hearts,7.3,Sacnoth,Midway,Shadow Hearts (USA).iso,2.9 GiB,453.0 GiB
Rugby,7.3,Creative Assembly,Electronic Arts,Rugby (USA).bin,569.1 MiB,453.6 GiB
Pride FC: Fighting Championships,7.3,Anchor (Legacy),THQ,Pride FC - Fighting Championships (USA).iso,1.4 GiB,454.9 GiB
Naruto: Ultimate Ninja 2,7.3,CyberConnect2,Namco Bandai Games,Naruto - Ultimate Ninja 2 (USA).iso,3.9 GiB,458.8 GiB
Mobile Suit Gundam: Federation vs. Zeon,7.3,Capcom,Bandai,Mobile Suit Gundam - Federation vs. Zeon (USA).iso,4.0 GiB,462.8 GiB
Lumines Plus,7.3,Q Entertainment,Buena Vista Games,Lumines Plus (USA).iso,2.0 GiB,464.7 GiB
Lethal Skies II,7.3,"Asmik Ace Entertainment, Inc",Sammy Studios,Lethal Skies II (USA).iso,2.8 GiB,467.6 GiB
Gungriffon Blaze,7.3,Game Arts,Working Designs,Gungriffon Blaze (USA).bin,461.6 MiB,468.0 GiB
God Hand,7.3,Clover Studio,Capcom,God Hand (USA).iso,1.5 GiB,469.5 GiB
EyeToy: Groove,7.3,SCEE,SCEA,EyeToy - Groove (USA).iso,1.5 GiB,470.9 GiB
ESPN Winter X-Games Snowboarding,7.3,Konami,Konami,ESPN Winter X Games Snowboarding (USA).iso,1.7 GiB,472.6 GiB
Dance Dance Revolution SuperNOVA,7.3,Konami,Konami,Dance Dance Revolution SuperNova (USA).iso,1.5 GiB,474.1 GiB
Armored Core: Nexus,7.3,From Software,Agetec,Armored Core - Nexus (USA) (Disc 2) (Revolution).iso,4.2 GiB,478.3 GiB
